review_id,order_id,product_id,customer_id,rating,review_title,review_text,review_date,verified_purchase,helpful_votes,delivery_mode_experienced,sentiment_label
REV-000364,ORD-005544,PRD-00810,CUST-01269,3.0,Bad experience,Average experience Reached on time but packaging was weak,2024-11-24 06:31:00,0,77,Bike,neu
REV-011339,ORD-003552,PRD-00037,CUST-03783,2.0,Good,No tracking updates at all Drone dropped parcel in wrong spot,2024-09-01 08:12:00,1,44,Drone,neg
REV-003062,ORD-012818,PRD-00777,CUST-00996,1.0,Bad experience,Package arrived damaged Item missing from the box,2025-12-06 08:23:00,0,,Truck,neg
REV-009812,ORD-012385,PRD-00632,CUST-00869,2.0,Bad experience,Drone dropped parcel in wrong spot Delivery was 2 days late,2024-05-01 15:44:00,1,,Drone,neg
REV-000025,ORD-004619,PRD-00807,CUST-04262,5.0,Delivery feedback,Drone drop was smooth and quick Delivery was faster than promised,2025-03-19 14:12:00,0,55,Drone,pos
REV-000053,ORD-013245,PRD-00279,CUST-04689,5.0,Good,Great experience overall 👍 Delivery was faster than promised,2024-06-14 06:58:00,0,64,Van,pos
REV-006069,ORD-007696,PRD-00507,CUST-01671,2.0,Delivery feedback,Item missing from the box Drone dropped parcel in wrong spot,2025-04-20 11:05:00,0,46,,neg
REV-009742,ORD-012003,PRD-00095,CUST-02899,5.0,,Rider was polite and on time Great experience overall 👍,2024-12-23 08:23:00,0,38,Drone,pos
REV-006497,ORD-007538,PRD-00523,CUST-00486,1.0,Bad experience,Package arrived damaged Drone dropped parcel in wrong spot,2025-03-23 11:17:00,0,55,Drone,neg
REV-003349,ORD-013855,PRD-00285,CUST-02591,4.0,,Great experience overall 👍 Rider was polite and on time,2024-11-20 16:12:00,1,,,pos
REV-002447,ORD-001756,PRD-00272,CUST-01831,3.0,,"Reached on time but packaging was weak Product fine, delivery slow",2024-10-23 21:23:00,0,36,,neu
REV-008284,,PRD-00496,CUST-01719,3.0,,"Average experience Product fine, delivery slow",2025-01-20 12:44:00,0,,,neu
REV-011500,ORD-004101,PRD-00377,CUST-01071,5.0,Bad experience,Great experience overall 👍 Rider was polite and on time,2025-01-31 16:44:00,1,20,Drone,pos
REV-002642,ORD-003904,PRD-00271,CUST-00940,5.0,Delivery feedback,Delivery was faster than promised Tracking updates were accurate,2025-05-16 18:31:00,1,27,,pos
REV-011132,ORD-004434,PRD-00197,CUST-01194,5.0,,Delivery was faster than promised Tracking updates were accurate,2024-04-11 11:00:00,1,67,Drone,pos
REV-008028,ORD-006074,PRD-00410,CUST-04588,5.0,Good,Delivery was faster than promised Tracking updates were accurate बहुत अच्छा,2025-04-06 11:31:00,1,89,,pos
REV-002336,ORD-006232,PRD-00533,CUST-03295,1.0,Bad experience,No tracking updates at all Item missing from the box,2024-04-26 12:44:00,0,0,Truck,neg
REV-011205,ORD-010361,PRD-00278,CUST-00437,1.0,Delivery feedback,Delivery was 2 days late Package arrived damaged,2024-09-03 20:31:00,0,4,,neg
REV-008783,ORD-007290,PRD-00828,CUST-02476,3.0,Delivery feedback,"Delivery was okay, nothing special Reached on time but packaging was weak",2025-05-29 18:12:00,0,35,Van,neu
REV-007608,ORD-010205,PRD-00041,CUST-01430,5.0,,"Packaging was excellent, product intact Tracking updates were accurate",2025-10-05 14:58:00,0,82,Drone,pos
REV-009244,ORD-003163,PRD-00297,CUST-04211,4.0,,Great experience overall 👍 Tracking updates were accurate,2024-12-26 20:17:00,1,0,Bike,pos
REV-001559,ORD-008233,PRD-00746,CUST-02877,5.0,Bad experience,"Packaging was excellent, product intact Great experience overall 👍",2025-06-27 11:31:00,1,,,pos
REV-004306,ORD-002679,PRD-00399,CUST-03374,4.0,,Rider was polite and on time Delivery was faster than promised,2024-04-04 18:23:00,0,14,Van,pos
REV-002672,ORD-011619,PRD-00610,CUST-03451,5.0,Bad experience,Great experience overall 👍 Tracking updates were accurate,2024-02-28 15:31:00,1,10,Drone,pos
REV-002255,ORD-006238,PRD-00311,CUST-01428,2.0,,Drone dropped parcel in wrong spot No tracking updates at all,2024-01-16 08:44:00,0,32,Truck,neg
REV-009413,ORD-009656,PRD-00447,CUST-04286,1.0,Good,Delivery was 2 days late Package arrived damaged,2024-05-18 13:05:00,0,,Drone,neg
REV-006097,ORD-011348,PRD-00127,CUST-04695,1.0,Good,Drone dropped parcel in wrong spot Delivery was 2 days late,2024-07-04 19:17:00,1,60,Truck,neg
REV-001759,ORD-002038,PRD-00686,CUST-03685,5.0,Delivery feedback,Tracking updates were accurate Great experience overall 👍,2025-05-31 17:12:00,0,,Drone,pos
REV-006189,ORD-008484,PRD-00066,CUST-04141,3.0,,,2024-02-25 20:00:00,1,18,Drone,neu
REV-000584,ORD-002563,PRD-00719,CUST-01614,3.0,Good,"Product fine, delivery slow Reached on time but packaging was weak",2024-01-24 17:12:00,0,16,Van,neu
REV-004129,ORD-013596,PRD-00535,CUST-02781,2.0,Delivery feedback,Drone dropped parcel in wrong spot Rider was rude on call बहुत अच्छा,2025-01-02 12:44:00,0,9,Drone,neg
REV-001788,ORD-014784,PRD-00766,CUST-04104,5.0,,Drone drop was smooth and quick Tracking updates were accurate,2024-05-10 10:44:00,0,,Drone,pos
REV-001647,ORD-005582,PRD-00332,CUST-01097,3.0,Good,"Delivery was okay, nothing special Average experience",2024-07-10 13:12:00,0,46,Drone,neu
REV-002933,ORD-012646,PRD-00592,CUST-00282,4.0,Bad experience,Drone drop was smooth and quick Rider was polite and on time,2024-11-11 12:58:00,0,25,Truck,pos
REV-000913,ORD-001107,PRD-00219,CUST-01853,1.0,,Drone dropped parcel in wrong spot Package arrived damaged,2025-06-21 11:31:00,1,,,neg
REV-008246,ORD-012265,PRD-00761,CUST-02818,1.0,Delivery feedback,No tracking updates at all Drone dropped parcel in wrong spot,2025-05-04 21:23:00,1,84,Bike,neg
REV-003505,ORD-000416,PRD-00735,CUST-02221,3.0,Good,"Reached on time but packaging was weak Delivery was okay, nothing special",2024-07-28 14:44:00,0,38,,neu
REV-002794,ORD-002707,PRD-00035,CUST-00685,3.0,,"Delivery was okay, nothing special Average experience 🚚💨",2025-06-29 00:00:00,0,12,Drone,neu
REV-000502,ORD-008718,PRD-00297,CUST-03490,5.0,,Drone drop was smooth and quick Rider was polite and on time,2025-05-19 17:12:00,0,63,Bike,pos
REV-006163,ORD-010569,PRD-00279,CUST-02497,5.0,Delivery feedback,"Rider was polite and on time Packaging was excellent, product intact",2024-06-27 00:00:00,1,,Drone,pos
REV-000322,ORD-012767,PRD-00223,CUST-00016,3.0,Bad experience,"Delivery was okay, nothing special Reached on time but packaging was weak",2024-03-23 15:44:00,1,13,Drone,neu
REV-009686,ORD-002534,PRD-00469,CUST-00550,3.0,,"Average experience Delivery was okay, nothing special",2024-12-17 09:17:00,0,53,,neu
REV-007684,ORD-003329,PRD-00790,CUST-03705,4.0,,"Rider was polite and on time Packaging was excellent, product intact",2024-08-31 17:05:00,1,28,Drone,pos
REV-008422,ORD-002159,PRD-00264,CUST-04916,5.0,Good,Drone drop was smooth and quick Tracking updates were accurate,2024-05-02 11:12:00,1,46,Truck,pos
REV-011106,ORD-001629,PRD-00079,CUST-01341,3.0,Delivery feedback,,2024-06-08 13:00:00,0,,,neu
REV-011001,ORD-003729,PRD-00190,CUST-01850,5.0,Bad experience,Delivery was faster than promised Rider was polite and on time,2024-03-04 18:44:00,0,72,,pos
REV-001288,ORD-000465,PRD-00275,CUST-01041,5.0,Good,Great experience overall 👍 Tracking updates were accurate,2025-01-26 20:31:00,1,68,Drone,pos
REV-004581,ORD-007515,PRD-00539,CUST-04085,3.0,Good,"Delivery was okay, nothing special Product fine, delivery slow",2024-02-18 17:05:00,0,,,neu
REV-001551,ORD-008404,PRD-00256,CUST-00822,5.0,,Great experience overall 👍 Tracking updates were accurate बहुत अच्छा,2024-05-26 21:23:00,1,33,Truck,pos
REV-009211,ORD-009819,PRD-00646,CUST-01107,4.0,,Rider was polite and on time Delivery was faster than promised,2025-01-25 10:05:00,1,32,Truck,pos
REV-004389,ORD-011992,PRD-00512,CUST-00635,1.0,,Package arrived damaged Delivery was 2 days late,2024-03-21 15:12:00,0,32,Drone,neg
REV-002227,ORD-014210,PRD-00701,CUST-00850,3.0,,,2024-03-23 08:05:00,1,59,,neu
REV-010189,ORD-000283,PRD-00450,CUST-03129,3.0,Good,"Delivery was okay, nothing special Reached on time but packaging was weak",2024-05-01 00:00:00,1,,,neu
REV-003901,ORD-005587,PRD-00009,CUST-03410,2.0,,Rider was rude on call Delivery was 2 days late,2024-07-15 17:31:00,1,25,Truck,neg
REV-001401,ORD-008471,PRD-00062,CUST-03642,5.0,,Great experience overall 👍 Drone drop was smooth and quick,2024-04-26 19:00:00,1,,Drone,pos
REV-010433,ORD-006213,PRD-00058,CUST-02778,2.0,Delivery feedback,Delivery was 2 days late Package arrived damaged,2024-04-17 15:05:00,1,,Van,neg
REV-003618,ORD-006584,PRD-00178,CUST-00245,5.0,Delivery feedback,Delivery was faster than promised Tracking updates were accurate,2024-08-26 10:31:00,1,49,Drone,pos
REV-004213,ORD-006843,PRD-00166,CUST-02528,4.0,Good,"Tracking updates were accurate Packaging was excellent, product intact",2024-06-06 13:23:00,0,73,Bike,pos
REV-008379,ORD-006327,PRD-00655,CUST-03759,1.0,,Delivery was 2 days late Package arrived damaged,2025-04-06 14:58:00,0,49,Bike,neg
REV-003370,ORD-011829,PRD-00757,CUST-00636,3.0,Delivery feedback,"Delivery was okay, nothing special Reached on time but packaging was weak",2025-01-21 10:00:00,1,82,Bike,neu
REV-006474,ORD-006967,PRD-00304,CUST-04966,5.0,Bad experience,,2024-07-29 17:17:00,0,,Truck,pos
REV-007125,ORD-009373,PRD-00416,CUST-02647,5.0,,Tracking updates were accurate Delivery was faster than promised,2024-09-27 20:58:00,0,46,Drone,pos
REV-005938,ORD-009998,PRD-00760,CUST-03835,3.0,,Reached on time but packaging was weak Average experience,2024-12-03 20:23:00,1,72,,neu
REV-001113,ORD-009783,PRD-00362,CUST-00827,2.0,Bad experience,No tracking updates at all Item missing from the box,2025-06-15 21:12:00,1,,Bike,neg
REV-011422,ORD-012551,PRD-00164,CUST-04127,5.0,Delivery feedback,Rider was polite and on time Drone drop was smooth and quick,2025-11-04 21:44:00,0,63,Van,pos
REV-001649,ORD-000112,PRD-00288,CUST-00804,2.0,Good,Drone dropped parcel in wrong spot Rider was rude on call,2024-10-11 17:05:00,0,79,Drone,neg
REV-009748,ORD-011933,PRD-00671,CUST-04618,1.0,Bad experience,Package arrived damaged Rider was rude on call,2025-01-04 11:31:00,0,40,Drone,neg
REV-001942,ORD-011539,PRD-00732,CUST-02979,4.0,Bad experience,Great experience overall 👍 Delivery was faster than promised,2024-08-09 15:12:00,1,22,Drone,pos
REV-002492,ORD-011788,PRD-00513,CUST-03314,3.0,,"Average experience Product fine, delivery slow",2024-04-20 15:31:00,1,24,Truck,neu
REV-008330,ORD-004925,PRD-00622,CUST-04198,1.0,,Drone dropped parcel in wrong spot Delivery was 2 days late,2024-05-24 20:44:00,1,,,neg
REV-001189,ORD-005114,PRD-00602,CUST-02572,3.0,,Average experience Reached on time but packaging was weak,2024-08-31 08:23:00,1,82,,neu
REV-003775,ORD-007179,PRD-00418,CUST-01020,3.0,Delivery feedback,"Product fine, delivery slow Reached on time but packaging was weak",2025-03-26 21:58:00,1,,Truck,neu
REV-002545,ORD-012079,PRD-00259,CUST-04639,2.0,Bad experience,Delivery was 2 days late Drone dropped parcel in wrong spot,2024-01-13 19:23:00,0,19,Van,neg
REV-005067,ORD-005361,PRD-00287,CUST-03024,3.0,Bad experience,"Average experience Delivery was okay, nothing special",2025-03-07 16:23:00,1,64,Drone,neu
REV-006480,ORD-009649,PRD-00070,CUST-04983,4.0,Bad experience,Rider was polite and on time Great experience overall 👍,2025-05-31 14:17:00,0,,Bike,pos
REV-010057,ORD-007093,PRD-00596,CUST-03870,2.0,,Item missing from the box Rider was rude on call,2024-10-10 16:17:00,0,,Bike,neg
REV-007472,ORD-009611,PRD-00201,CUST-01835,3.0,Delivery feedback,"Product fine, delivery slow Reached on time but packaging was weak",2025-05-19 17:17:00,0,,Truck,neu
REV-001232,ORD-008211,PRD-00104,CUST-03922,5.0,Bad experience,Delivery was faster than promised Drone drop was smooth and quick,2025-06-16 13:00:00,0,44,Drone,pos
REV-003729,ORD-003440,PRD-00561,CUST-01367,2.0,Delivery feedback,Rider was rude on call Package arrived damaged,2025-03-16 08:00:00,0,,Drone,neg
REV-011432,ORD-007113,PRD-00226,CUST-03444,5.0,Delivery feedback,Great experience overall 👍 Rider was polite and on time,2024-11-11 13:05:00,1,49,Truck,pos
REV-008584,ORD-011602,PRD-00723,CUST-04555,5.0,Good,Delivery was faster than promised Rider was polite and on time,2024-12-07 12:58:00,1,77,,pos
REV-006886,ORD-001853,PRD-00747,CUST-01558,3.0,Good,,2024-08-18 20:17:00,1,59,Drone,neu
REV-010121,ORD-009484,PRD-00277,CUST-01982,4.0,Bad experience,"Delivery was faster than promised Packaging was excellent, product intact",2024-06-18 10:17:00,0,,Bike,pos
REV-004255,ORD-011839,PRD-00656,CUST-03856,2.0,Delivery feedback,Rider was rude on call Package arrived damaged,2024-07-04 17:17:00,1,65,Van,neg
REV-006325,ORD-001204,PRD-00104,CUST-01457,5.0,Delivery feedback,"Packaging was excellent, product intact Rider was polite and on time",2025-04-17 08:23:00,0,75,Drone,pos
REV-003192,ORD-011282,PRD-00776,CUST-00868,1.0,Delivery feedback,Drone dropped parcel in wrong spot Delivery was 2 days late 🚚💨,2024-10-21 11:31:00,0,,Van,neg
REV-004588,ORD-012008,PRD-00722,CUST-02758,5.0,,"Tracking updates were accurate Packaging was excellent, product intact",2025-05-21 13:17:00,0,,Van,pos
REV-000182,ORD-008629,PRD-00653,CUST-00805,5.0,,"Tracking updates were accurate Packaging was excellent, product intact",2024-10-10 16:31:00,1,42,Drone,pos
REV-006115,ORD-002484,PRD-00209,CUST-04406,3.0,,Reached on time but packaging was weak Average experience,2025-05-16 16:23:00,1,75,Van,neu
REV-000669,ORD-007770,PRD-00369,CUST-02394,1.0,Good,Rider was rude on call Drone dropped parcel in wrong spot,2025-01-21 15:17:00,0,80,Drone,neg
REV-001680,ORD-003233,PRD-00272,CUST-01656,3.0,,"Average experience Delivery was okay, nothing special",2024-02-16 21:58:00,0,,Drone,neu
REV-011131,ORD-001643,PRD-00147,CUST-01995,3.0,Bad experience,Reached on time but packaging was weak Average experience,2024-04-21 12:44:00,0,67,Truck,neu
REV-010364,ORD-000062,PRD-00242,CUST-02070,1.0,Bad experience,Item missing from the box Drone dropped parcel in wrong spot,2024-07-19 14:17:00,1,71,,neg
REV-007036,ORD-008522,PRD-00249,CUST-00052,4.0,Bad experience,"Great experience overall 👍 Packaging was excellent, product intact",2024-01-24 18:58:00,0,,Truck,pos
REV-002679,ORD-007036,PRD-00566,CUST-03657,4.0,,Delivery was faster than promised Great experience overall 👍,2025-02-16 07:44:00,0,,Van,pos
REV-010573,ORD-006902,PRD-00075,CUST-01815,5.0,Good,"Great experience overall 👍 Packaging was excellent, product intact",2025-05-21 17:17:00,0,21,Van,pos
REV-004850,ORD-000104,PRD-00348,CUST-00187,1.0,Good,Drone dropped parcel in wrong spot Delivery was 2 days late,2025-02-02 09:17:00,0,30,Drone,neg
REV-011044,ORD-013105,PRD-00164,CUST-00407,4.0,Bad experience,"Packaging was excellent, product intact Tracking updates were accurate",2025-06-02 16:05:00,1,36,Drone,pos
REV-001650,ORD-003153,PRD-00130,CUST-03636,4.0,,Great experience overall 👍 Drone drop was smooth and quick,2024-09-25 00:00:00,1,,Drone,pos
REV-008432,ORD-013622,PRD-00084,CUST-03184,5.0,Delivery feedback,"Drone drop was smooth and quick Packaging was excellent, product intact",2024-03-08 10:05:00,0,84,Drone,pos
REV-004644,ORD-010610,PRD-00468,CUST-03225,4.0,Delivery feedback,Delivery was faster than promised Great experience overall 👍,2025-01-09 10:05:00,1,57,Drone,pos
REV-009020,ORD-008192,PRD-00405,CUST-00559,2.0,Delivery feedback,Rider was rude on call Delivery was 2 days late,2024-08-18 19:00:00,0,46,Van,neg
REV-010950,ORD-013610,PRD-00781,CUST-00847,4.0,Delivery feedback,Drone drop was smooth and quick Rider was polite and on time,2024-08-29 06:23:00,0,60,Truck,pos
REV-004221,ORD-014881,PRD-00513,CUST-01575,1.0,Bad experience,Delivery was 2 days late Drone dropped parcel in wrong spot,2025-06-27 09:05:00,1,,Drone,neg
REV-001231,ORD-000335,PRD-00443,CUST-02690,3.0,,Average experience Reached on time but packaging was weak,2024-02-20 12:58:00,0,38,Drone,neu
REV-009141,ORD-001795,PRD-00453,CUST-03979,3.0,Bad experience,"Product fine, delivery slow Average experience",2025-02-04 16:12:00,1,14,Drone,neu
REV-005599,ORD-010309,PRD-00742,CUST-00431,2.0,,Rider was rude on call Delivery was 2 days late,2024-06-14 13:23:00,0,58,Bike,neg
REV-002729,ORD-007486,PRD-00669,CUST-00775,4.0,,Drone drop was smooth and quick Great experience overall 👍,2025-03-10 00:00:00,0,21,Van,pos
REV-004280,ORD-006204,PRD-00644,CUST-01893,5.0,Delivery feedback,Great experience overall 👍 Delivery was faster than promised,2024-09-17 06:12:00,1,60,Van,pos
REV-005365,ORD-013983,PRD-00464,CUST-02443,5.0,Delivery feedback,"Packaging was excellent, product intact Rider was polite and on time",2024-05-16 09:23:00,1,59,Drone,pos
REV-009218,ORD-007992,PRD-00771,CUST-00886,3.0,Good,"Delivery was okay, nothing special Average experience",2024-02-13 19:17:00,1,,Bike,neu
REV-007216,ORD-008063,PRD-00356,CUST-01299,1.0,Delivery feedback,Package arrived damaged No tracking updates at all,2024-03-31 15:23:00,1,52,Truck,neg
REV-005951,ORD-000119,PRD-00655,CUST-02789,5.0,,"Tracking updates were accurate Packaging was excellent, product intact",2024-08-17 00:00:00,0,,Drone,pos
REV-000567,ORD-005339,PRD-00715,CUST-04547,5.0,,Tracking updates were accurate Delivery was faster than promised,2025-01-28 16:17:00,1,56,Van,pos
REV-010224,ORD-001467,PRD-00644,CUST-00083,3.0,Bad experience,"Product fine, delivery slow Reached on time but packaging was weak",2024-01-03 19:23:00,1,58,Van,neu
REV-010620,ORD-001649,PRD-00301,CUST-04746,3.0,,"Product fine, delivery slow Delivery was okay, nothing special",2025-05-15 06:44:00,0,37,Drone,neu
REV-009270,ORD-012447,PRD-00511,CUST-02054,4.0,,"Delivery was faster than promised Packaging was excellent, product intact மிக நன்று",2025-08-04 20:31:00,0,72,Drone,pos
REV-002311,ORD-005318,PRD-00456,CUST-04885,5.0,Delivery feedback,Rider was polite and on time Great experience overall 👍,2024-08-07 07:44:00,0,77,,pos
REV-002372,ORD-001142,PRD-00747,CUST-02757,4.0,Delivery feedback,"Packaging was excellent, product intact Great experience overall 👍",2025-04-12 00:00:00,0,46,Drone,pos
REV-000420,ORD-013279,PRD-00051,CUST-03960,4.0,,Great experience overall 👍 Delivery was faster than promised,2025-02-01 16:44:00,1,83,Van,pos
REV-007813,ORD-001190,PRD-00017,CUST-03007,2.0,,No tracking updates at all Delivery was 2 days late,2024-03-06 00:00:00,0,59,Bike,neg
REV-004063,ORD-013191,PRD-00179,CUST-04263,1.0,Bad experience,Item missing from the box Rider was rude on call,2025-03-23 09:58:00,1,23,Drone,neg
REV-000951,ORD-000077,PRD-00605,CUST-02325,1.0,Good,Item missing from the box Delivery was 2 days late,2024-06-09 11:00:00,0,38,Drone,neg
REV-007909,ORD-011589,PRD-00335,CUST-03755,3.0,,,2024-04-05 00:00:00,1,10,,neu
REV-007024,ORD-011423,PRD-00824,CUST-03830,5.0,,Great experience overall 👍 Delivery was faster than promised,2025-01-02 13:58:00,0,76,Drone,pos
REV-002160,ORD-008293,PRD-00482,CUST-00647,4.0,,"Packaging was excellent, product intact Tracking updates were accurate",2024-06-01 08:44:00,0,41,Drone,pos
REV-007105,ORD-001771,PRD-00577,CUST-00918,4.0,,Tracking updates were accurate Delivery was faster than promised,2024-11-28 20:12:00,0,,Drone,pos
