log_id,order_id,event_seq,event_type,event_timestamp,hub_code,vehicle_id,scanned_by_emp,location_city,remarks,exception_code
LOG-0024905,ORD-004749,5.0,FAILED_ATTEMPT,2024-08-25 21:03:29,HUB-JAI,VEH-0704,EMP-0700,Mysuru,"Drone aborted landing, obstacle detected",
LOG-0000498,ORD-000097,2.0,PICKED_UP,2024-04-16 17:35:04,HUB-PUN,VEH-0294,EMP-0970,Nagpur,"Address unclear,
rider called customer twice",EX-12
LOG-0034661,ORD-006610,3.0,OUT_FOR_DELIVERY,2024-04-18 09:34:42,HUB-VIS,VEH-0535,EMP-0481,Hyderabad,Handed over to last-mile partner,
LOG-0038442,ORD-007330,3.0,AT_HUB,2025-03-05 22:57:00,HUB-NAG,VEH-0463,EMP-0917,Gurugram,"Customer unavailable, left with security",EX-01
LOG-0043609,ORD-008314,2.0,PICKED_UP,2024-09-22 12:27:09,HUB-PUN,VEH-0589,EMP-0610,Lucknow,OK,
LOG-0062857,ORD-011985,1.0,ORDER_PLACED,2024-01-15 00:00:00,HUB-JAI,VEH-0669,EMP-0970,Bengaluru,Weather hold - heavy rain at hub,
LOG-0023887,ORD-004557,,ORDER_PLACED,2024-12-18 00:00:00,HUB-GUW,VEH-0704,EMP-1001,Guwahati,,
LOG-0062523,ord-011921,5.0,DELIVERED,2025-01-27 20:39:41,HUB-JAI,VEH-0706,EMP-0881,Lucknow,,EX-12
LOG-0063325,ORD-012073,3.0,AT_HUB,2025-06-20 14:12:16,HUB-MAD,VEH-0398,EMP-0027,Chennai,,EX-07
LOG-0041867,ORD-007982,1.0,ORDER_PLACED,2024-10-16 18:54:10,HUB-KOC,VEH-0376,EMP-0011,Chandigarh,"Consignee said ""call before arrival""",
LOG-0067741,ORD-012911,1.0,ORDER PLACED,2024-10-16 16:58:00,HUB-GUR,VEH-0662,EMP-0124,Gurugram,"Address unclear,
rider called customer twice",
LOG-0044118,ORD-008409,4.0,AT_HUB,2024-03-26 00:00:00,HUB-COI,VEH-0243,EMP-1144,Ahmedabad,Handed over to last-mile partner,
LOG-0012430,ORD-002374,1.0,ORDER_PLACED,2024-11-06 16:55:00,HUB-VIS,VEH-0582,EMP-1139,Jaipur,,
LOG-0038554,ORD-007353,1.0,ORDER_PLACED,2024-11-26 14:11:00,HUB-CHA,VEH-0700,EMP-1112,Coimbatore,Handed over to last-mile partner,
LOG-0061905,ORD-011799,2.0,PICKED_UP,2024-07-12 05:31:02,HUB-MYS,VEH-0689,EMP-0335,Bhubaneswar,"Consignee said ""call before arrival""",
LOG-0040816,ORD-007779,4.0,IN_TRANSIT,2024-11-08 01:25:36,HUB-MAD,VEH-0676,EMP-0432,Kochi,,
LOG-0003977,ORD-000766,3.0,AT_HUB,2024-10-29 20:01:16,HUB-COI,VEH-0699,EMP-0139,Ahmedabad,"Customer unavailable, left with security",
LOG-0010058,ORD-001925,2.0,PICKED_UP,2025-01-23 10:33:31,HUB-KOC,VEH-0722,EMP-0499,Guwahati,"Drone aborted landing, obstacle detected",
LOG-0067481,ORD-012863,3.0,AT_HUB,2024-11-18 12:39:00,HUB-MUM,VEH-0504,EMP-0968,Visakhapatnam,Handed over to last-mile partner,
LOG-0028438,ORD-005424,1.0,ORDER_PLACED,2024-05-06 00:53:54,HUB-KOC,VEH-0696,EMP-0006,Hyderabad,"Consignee said ""call before arrival""",
LOG-0003982,ORD-000767,4.0,OUT_FOR_DELIVERY,2024-11-02 12:41:00,HUB-BHU,VEH-0248,EMP-0225,Bhubaneswar,"Drone aborted landing, obstacle detected",
LOG-0070677,ORD-013474,4.0,IN_TRANSIT,2024-09-20 10:43:00,HUB-HYD,VEH-0641,EMP-0792,Delhi,OK,
LOG-0049871,ORD-009509,1.0,ORDER_PLACED,2025-03-26 13:43:00,HUB-DEL,VEH-0717,EMP-0261,Delhi,"Customer unavailable, left with security",
LOG-0064163,ORD-012233,1.0,ORDER_PLACED,2024-09-08 08:17:36,HUB-JAI,VEH-0493,EMP-0810,Bengaluru,OK,
LOG-0016657,ORD-003172,2.0,PICKED_UP,2025-01-14 11:11:59,HUB-VIS,VEH-0027,EMP-0128,Chandigarh,Weather hold - heavy rain at hub,EX-01
LOG-0071372,ORD-013607,5.0,OUT_FOR_DELIVERY,2025-11-01 18:41:00,HUB-BEN,VEH-0375,EMP-0603,Mysuru,Weather hold - heavy rain at hub,
LOG-0018675,ORD-003559,4.0,IN_TRANSIT,2025-06-17 09:34:10,HUB-MAD,VEH-0689,EMP-0144,Pune,"Consignee said ""call before arrival""",EX-07
LOG-0056407,ORD-010761,,AT_HUB,2024-07-21 13:56:00,HUB-CHE,VEH-0272,EMP-1140,Bhubaneswar,,
LOG-0047913,ORD-009135,4.0,IN_TRANSIT,2025-02-21 19:32:52,HUB-PUN,VEH-0644,EMP-0337,Madurai,"Drone aborted landing, obstacle detected",EX-12
LOG-0059445,ORD-011331,4.0,OUT_FOR_DELIVERY,,HUB-HYD,VEH-0708,EMP-0552,Nagpur,,
LOG-0038219,ORD-007286,2.0,PICKED_UP,2024-04-23 18:49:00,HUB-KOL,VEH-0641,EMP-0406,Jaipur,,EX-07
LOG-0003829,ORD-000737,3.0,IN_TRANSIT,2024-08-08 15:08:00,HUB-MUM,VEH-0672,EMP-0635,Chennai,,
LOG-0036985,ORD-007052,2.0,PICKED_UP,2025-03-30 18:10:35,HUB-CHE,VEH-0513,EMP-0992,Gurugram,,
LOG-0010678,ORD-002045,4.0,IN_TRANSIT,2025-02-04 15:58:10,HUB-BEN,VEH-0265,EMP-0188,Coimbatore,"Consignee said ""call before arrival""",
LOG-0060871,ORD-011603,4.0,AT_HUB,2024-09-16 20:02:20,HUB-CHE,VEH-0687,EMP-0729,Chennai,Handed over to last-mile partner,
LOG-0055305,ORD-010548,3.0,OUT_FOR_DELIVERY,2025-03-07 00:00:00,HUB-BHU,VEH-0709,EMP-1109,Ahmedabad,"Consignee said ""call before arrival""",
LOG-0065724,ORD-012531,4.0,DELIVERED,2024-08-21 18:29:00,HUB-MYS,VEH-0601,EMP-0980,Visakhapatnam,"Address unclear,
rider called customer twice",
LOG-0018505,ORD-003527,4.0,OUT_FOR_DELIVERY,2024-05-05 00:00:00,HUB-VIS,VEH-0704,EMP-0410,Coimbatore,Handed over to last-mile partner,
LOG-0051425,ORD-009806,1.0,ORDER_PLACED,2024-03-30 00:00:00,HUB-CHE,VEH-0565,EMP-0556,Kolkata,,
LOG-0020874,ORD-003979,6.0,DELIVERED,2025-02-09 00:00:00,HUB-GUW,VEH-0693,EMP-0336,Lucknow,,
LOG-0059528,ORD-011347,1.0,ORDER PLACED,2025-06-28 21:18:00,HUB-CHA,VEH-0492,EMP-0225,Kochi,,
LOG-0002958,ORD-000568,4.0,OUT_FOR_DELIVERY,2024-11-27 08:16:20,HUB-KOL,VEH-0626,EMP-0326,Coimbatore,"Customer unavailable, left with security",
LOG-0013712,ORD-002617,5.0,OUT_FOR_DELIVERY,,HUB-COI,VEH-0386,EMP-0610,Mumbai,,
LOG-0040569,ORD-007733,6.0,DELIVERED,2025-04-11 00:00:00,HUB-KOC,VEH-0619,EMP-0957,Gurugram,Handed over to last-mile partner,
LOG-0069340,ORD-013215,4.0,IN_TRANSIT,2025-02-04 03:50:23,HUB-GUW,VEH-0601,EMP-0294,Nagpur,,
LOG-0059271,ORD-011298,3.0,IN_TRANSIT,2024-04-26 18:15:00,HUB-BHU,VEH-0483,EMP-0868,Mysuru,"Drone aborted landing, obstacle detected",
LOG-0014174,ORD-002706,2.0,PICKED_UP,2024-07-31 22:27:26,HUB-AHM,VEH-0624,EMP-0361,Kolkata,,
LOG-0053939,ORD-010286,6.0,DELIVERED,2024-05-05 15:56:00,HUB-CHA,VEH-0195,EMP-0073,Mysuru,,
LOG-0033523,ORD-006395,2.0,PICKED_UP,2024-09-09 16:26:00,HUB-JAI,VEH-0633,EMP-0522,Jaipur,,
LOG-0021218,ORD-004044,2.0,PICKED_UP,2024-07-22 14:58:17,HUB-DEL,VEH-0711,EMP-0230,Visakhapatnam,"Consignee said ""call before arrival""",
LOG-0037131,ORD-007080,,FAILED_ATTEMPT,2024-12-14 03:10:19,HUB-HYD,VEH-0696,EMP-0430,Kochi,Handed over to last-mile partner,
LOG-0048462,ORD-009238,2.0,PICKED UP,2025-02-27 12:37:27,HUB-NAG,VEH-0322,EMP-0862,Guwahati,"Customer unavailable, left with security",
LOG-0041638,ORD-007937,1.0,ORDER_PLACED,2025-03-23 19:04:54,HUB-KOC,VEH-0062,EMP-0268,Delhi,"Customer unavailable, left with security",
LOG-0027536,ORD-005251,6.0,DELIVERED,2024-11-22 17:12:28,HUB-MYS,VEH-0721,EMP-0091,Hyderabad,OK,
LOG-0014626,ORD-002791,3.0,IN_TRANSIT,2024-03-06 13:50:10,HUB-AHM,VEH-0494,EMP-0252,Visakhapatnam,"Drone aborted landing, obstacle detected",
LOG-0047495,ORD-009057,2.0,PICKED_UP,2024-08-01 12:58:00,HUB-GUR,VEH-0689,EMP-0959,Mumbai,Weather hold - heavy rain at hub,EX-12
LOG-0064949,ORD-012383,6.0,DELIVERED,2024-08-19 12:00:59,HUB-BEN,VEH-0402,EMP-0340,Guwahati,"Customer unavailable, left with security",EX-01
LOG-0055003,ORD-010489,4.0,IN_TRANSIT,2024-12-29 00:59:38,HUB-BEN,VEH-0611,EMP-1023,Visakhapatnam,"Drone aborted landing, obstacle detected",
LOG-0070678,ORD-013474,5.0,AT_HUB,2024-09-20 20:34:43,HUB-GUW,VEH-0677,EMP-0540,Delhi,Weather hold - heavy rain at hub,
LOG-0040815,ORD-007779,3.0,AT_HUB,2024-10-08 22:45:00,HUB-BEN,VEH-0629,EMP-0128,Kochi,"Drone aborted landing, obstacle detected",
LOG-0072272,ORD-013775,4.0,OUT_FOR_DELIVERY,2024-05-21 18:05:51,HUB-MAD,VEH-0677,EMP-1168,Coimbatore,,
LOG-0033183,ORD-006328,3.0,IN_TRANSIT,2024-07-11 15:18:00,HUB-BHU,VEH-0596,EMP-0331,Delhi,"Address unclear,
rider called customer twice",
LOG-0074190,ORD-014134,5.0,IN_TRANSIT,,HUB-VIS,VEH-0396,EMP-0274,Kolkata,Handed over to last-mile partner,
LOG-0060165,ORD-011468,3.0,IN_TRANSIT,2024-11-22 10:12:00,HUB-KOC,VEH-0219,EMP-0995,Madurai,Weather hold - heavy rain at hub,
LOG-0026388,ORD-005032,2.0,PICKED_UP,2025-05-20 19:56:00,HUB-BEN,VEH-0711,EMP-1011,Gurugram,"Consignee said ""call before arrival""",
LOG-0013441,ORD-002565,2.0,PICKED UP,2024-04-09 05:43:28,HUB-HYD,VEH-0608,EMP-0562,Kochi,"Drone aborted landing, obstacle detected",
LOG-0019249,ORD-003670,2.0,PICKED_UP,2025-05-12 20:35:00,HUB-CHE,VEH-0347,EMP-0044,Lucknow,,
LOG-0023911,ORD-004562,1.0,ORDER_PLACED,2024-08-03 20:49:35,HUB-JAI,VEH-0563,EMP-0413,Pune,,
LOG-0010016,ORD-001918,1.0,ORDER_PLACED,2024-02-14 00:00:00,HUB-MYS,VEH-0175,EMP-0919,Visakhapatnam,,
LOG-0047680,ORD-009091,4.0,AT_HUB,2024-01-06 00:00:00,HUB-GUR,VEH-0660,EMP-0257,Madurai,"Customer unavailable, left with security",
LOG-0072557,ORD-013830,1.0,ORDER_PLACED,2024-08-17 17:43:15,HUB-CHA,VEH-0622,EMP-0096,Hyderabad,,
LOG-0010693,ORD-002048,1.0,ORDER_PLACED,2024-12-30 16:37:00,HUB-KOC,VEH-0654,EMP-1133,Delhi,"Consignee said ""call before arrival""",
LOG-0046312,ORD-008830,6.0,DELIVERED,2025-01-28 18:48:37,HUB-AHM,VEH-0658,EMP-1174,Visakhapatnam,,EX-12
LOG-0021365,ORD-004072,4.0,IN_TRANSIT,2025-07-02 00:00:00,HUB-NAG,VEH-0670,EMP-0289,Bengaluru,,
LOG-0004656,ORD-000897,4.0,IN_TRANSIT,2024-02-27 08:12:02,HUB-NAG,VEH-0579,EMP-1130,Gurugram,,
LOG-0001795,ORD-000344,1.0,ORDER_PLACED,2024-09-19 15:04:45,HUB-MAD,VEH-0326,EMP-0611,Kolkata,,EX-12
LOG-0017046,ORD-003246,4.0,IN_TRANSIT,2024-11-29 20:50:59,HUB-MUM,VEH-0349,EMP-0736,Visakhapatnam,"Consignee said ""call before arrival""",
LOG-0069882,ORD-013320,3.0,OUT_FOR_DELIVERY,2025-02-25 07:35:58,HUB-CHA,VEH-0427,EMP-0258,Kochi,,EX-12
LOG-0035742,ORD-006817,2.0,PICKED_UP,2024-01-18 07:52:47,HUB-VIS,VEH-0657,EMP-0174,Bengaluru,Handed over to last-mile partner,EX-12
LOG-0005255,ORD-001012,1.0,ORDER_PLACED,2024-09-08 00:00:00,HUB-NAG,VEH-0190,EMP-0215,Kolkata,"Customer unavailable, left with security",
LOG-0035475,ORD-006766,2.0,PICKED UP,2025-06-18 00:00:00,HUB-AHM,VEH-0707,EMP-0356,Nagpur,,
LOG-0070170,ORD-013375,3.0,AT_HUB,2024-06-24 19:50:00,HUB-GUR,VEH-0711,EMP-0941,Guwahati,"Address unclear,
rider called customer twice",
LOG-0043551,ORD-008302,4.0,IN_TRANSIT,2025-06-23 04:33:56,HUB-MUM,VEH-0625,EMP-0826,Bengaluru,"Customer unavailable, left with security",
LOG-0046776,ORD-008919,1.0,ORDER_PLACED,2024-02-25 08:33:14,HUB-CHE,VEH-0280,EMP-1044,Ahmedabad,Handed over to last-mile partner,
LOG-0002808,ORD-000539,1.0,ORDER_PLACED,2024-06-04 16:43:00,HUB-DEL,VEH-0704,EMP-0638,Jaipur,,
LOG-0038413,ORD-007324,4.0,IN_TRANSIT,2025-01-02 13:50:39,HUB-JAI,VEH-0411,EMP-1087,Bengaluru,,
LOG-0026361,ORD-005026,6.0,DELIVERED,2025-04-27 03:08:15,HUB-MUM,VEH-0706,EMP-0565,Nagpur,,
LOG-0000008,ORD-000002,2.0,PICKED_UP,2024-09-25 16:10:04,HUB-GUW,VEH-0503,EMP-0665,Bengaluru,OK,
LOG-0008791,ORD-001688,2.0,PICKED_UP,2024-10-28 12:10:50,HUB-MUM,VEH-0717,EMP-0688,Nagpur,"Consignee said ""call before arrival""",
LOG-0040192,ORD-007661,5.0,IN_TRANSIT,2024-01-18 09:24:18,HUB-NAG,VEH-0472,EMP-1189,Bengaluru,,
LOG-0060398,ORD-011513,3.0,OUT_FOR_DELIVERY,2024-10-21 06:17:21,HUB-MYS,VEH-0083,EMP-0279,Mysuru,"Drone aborted landing, obstacle detected",
LOG-0076564,ORD-014581,3.0,IN_TRANSIT,2024-12-17 14:29:00,HUB-GUW,VEH-0593,EMP-0808,Coimbatore,Weather hold - heavy rain at hub,
LOG-0010834,ORD-002074,3.0,IN_TRANSIT,,HUB-MUM,VEH-0708,EMP-0582,Madurai,,
LOG-0054379,ORD-010371,6.0,DELIVERED,2024-07-11 17:23:55,HUB-CHE,VEH-0683,EMP-0424,Madurai,OK,
LOG-0068297,ORD-013015,3.0,AT_HUB,2024-11-02 23:39:50,HUB-KOL,VEH-0662,EMP-0824,Nagpur,"Address unclear,
rider called customer twice",
LOG-0056332,ORD-010746,5.0,DELIVERED,2024-11-29 16:19:13,HUB-CHA,VEH-0702,EMP-1171,Kolkata,Weather hold - heavy rain at hub,
LOG-0024138,ORD-004603,6.0,DELIVERED,2024-05-20 04:49:34,HUB-KOL,VEH-0717,EMP-0431,Ahmedabad,,
LOG-0007263,ORD-001396,2.0,PICKED_UP,2024-01-26 15:56:01,HUB-VIS,VEH-0516,EMP-0723,Nagpur,Handed over to last-mile partner,
LOG-0055032,ORD-010495,2.0,PICKED_UP,2025-06-22 21:01:00,HUB-COI,VEH-0463,EMP-0549,Bhubaneswar,,EX-12
LOG-0032238,ORD-006149,5.0,DELIVERED,,HUB-CHE,VEH-0230,EMP-1033,Madurai,,
LOG-0023107,ORD-004407,1.0,ORDER_PLACED,2025-12-02 11:38:38,HUB-GUW,VEH-0037,EMP-0614,Bengaluru,OK,
LOG-0059722,ORD-011384,2.0,PICKED_UP,2025-05-28 09:54:22,HUB-MYS,VEH-0603,EMP-0880,Kolkata,,
LOG-0000966,ORD-000187,1.0,ORDER_PLACED,2024-12-12 15:59:00,HUB-MUM,VEH-0583,EMP-1101,Hyderabad,,
LOG-0057881,ORD-011040,5.0,OUT_FOR_DELIVERY,2025-09-05 16:17:53,HUB-MAD,VEH-0707,EMP-0330,Kochi,,
LOG-0006195,ORD-001191,1.0,ORDER PLACED,2025-06-28 19:15:00,HUB-GUW,VEH-0660,EMP-0336,Hyderabad,"Address unclear,
rider called customer twice",
LOG-0047066,ORD-008974,4.0,DELIVERED,2024-07-10 23:15:31,HUB-CHA,VEH-0553,EMP-0510,Lucknow,Weather hold - heavy rain at hub,
LOG-0017777,ORD-003385,6.0,DELIVERED,2024-11-14 16:50:00,HUB-MUM,VEH-0715,EMP-0866,Chennai,OK,
LOG-0049425,ORD-009423,5.0,AT_HUB,2025-06-22 14:38:47,HUB-BHU,VEH-0386,EMP-0863,Kochi,,
LOG-0028074,ORD-005353,4.0,OUT_FOR_DELIVERY,2025-07-01 11:30:06,HUB-CHA,VEH-0109,EMP-0950,Delhi,"Consignee said ""call before arrival""",
LOG-0070607,ORD-013461,3.0,AT_HUB,2025-08-02 10:22:21,HUB-DEL,VEH-0661,EMP-0825,Bengaluru,"Drone aborted landing, obstacle detected",
LOG-0056044,ORD-010690,2.0,PICKED UP,2024-11-16 00:02:13,HUB-PUN,VEH-0598,EMP-0330,Pune,Handed over to last-mile partner,
LOG-0021138,ORD-004029,2.0,PICKED UP,2024-03-05 23:49:00,HUB-GUW,VEH-0667,EMP-1110,Madurai,"Consignee said ""call before arrival""",
LOG-0064138,ORD-012228,3.0,OUT_FOR_DELIVERY,2024-04-13 09:57:34,HUB-CHE,VEH-0274,EMP-1129,Nagpur,"Customer unavailable, left with security",
LOG-0017789,ORD-003387,6.0,DELIVERED,2024-10-24 12:22:21,HUB-BEN,VEH-0626,EMP-1168,Madurai,,
LOG-0028169,ORD-005371,6.0,DELIVERED,2024-10-18 00:00:00,HUB-MUM,VEH-0407,EMP-0340,Kolkata,,
LOG-0063897,ORD-012183,3.0,AT_HUB,2024-12-13 14:17:00,HUB-COI,VEH-0645,EMP-0106,Guwahati,Weather hold - heavy rain at hub,
LOG-0047898,ORD-009133,1.0,ORDER_PLACED,2024-08-09 20:11:43,HUB-PUN,VEH-0327,EMP-1065,Coimbatore,Weather hold - heavy rain at hub,EX-01
LOG-0001029,ORD-000198,6.0,DELIVERED,2025-04-26 09:47:34,HUB-COI,VEH-0468,EMP-0969,Coimbatore,Weather hold - heavy rain at hub,
LOG-0043989,ORD-008385,1.0,ORDER_PLACED,2025-06-06 22:46:45,HUB-KOC,VEH-0704,EMP-0415,Pune,OK,
LOG-0076993,ORD-014664,4.0,IN_TRANSIT,2024-06-22 06:58:00,HUB-BEN,VEH-0296,EMP-1189,Mumbai,OK,
LOG-0076244,ORD-014520,5.0,IN_TRANSIT,2024-11-03 23:56:00,HUB-KOL,VEH-0715,EMP-0248,Kochi,"Customer unavailable, left with security",
LOG-0032365,ORD-006173,6.0,DELIVERED,2025-03-20 13:21:01,HUB-GUR,VEH-0659,EMP-0182,Coimbatore,,
LOG-0040842,ORD-007784,2.0,PICKED_UP,2025-08-01 21:17:00,HUB-VIS,VEH-0123,EMP-0691,Jaipur,,
LOG-0030780,ORD-005871,1.0,ORDER_PLACED,2024-01-23 00:00:00,HUB-KOL,VEH-0692,EMP-0611,Mumbai,,
LOG-0016056,ORD-003061,3.0,AT_HUB,2024-10-15 01:04:34,HUB-KOL,VEH-0721,EMP-0194,Visakhapatnam,"Drone aborted landing, obstacle detected",
LOG-0066442,ORD-012667,2.0,PICKED_UP,2025-06-04 22:40:05,HUB-NAG,VEH-0613,EMP-1103,Bhubaneswar,"Customer unavailable, left with security",
LOG-0037451,ORD-007141,5.0,DELIVERED,2025-03-06 00:00:00,HUB-KOC,VEH-0601,EMP-0037,Chennai,OK,
LOG-0044675,ORD-008516,4.0,OUT_FOR_DELIVERY,2024-09-17 20:16:22,HUB-JAI,VEH-0610,EMP-0013,Chennai,OK,EX-12
LOG-0063446,ORD-012096,2.0,PICKED_UP,2024-06-10 23:32:57,HUB-KOL,VEH-0625,EMP-0566,Lucknow,"Address unclear,
rider called customer twice",
LOG-0023451,ORD-004473,2.0,PICKED_UP,2024-04-24 00:27:43,HUB-VIS,VEH-0598,EMP-0081,Visakhapatnam,,
LOG-0024717,ORD-004714,3.0,OUT_FOR_DELIVERY,2024-01-21 22:50:45,HUB-GUW,VEH-0618,EMP-0522,Madurai,OK,
LOG-0045504,ORD-008676,1.0,ORDER_PLACED,2025-03-10 00:00:00,HUB-BEN,VEH-0696,EMP-0190,Madurai,,
LOG-0016753,ORD-003190,6.0,DELIVERED,2025-04-03 11:59:00,HUB-COI,VEH-0655,EMP-0787,Guwahati,Weather hold - heavy rain at hub,
LOG-0052772,ORD-010063,2.0,PICKED_UP,2024-03-26 22:20:57,HUB-MUM,VEH-0633,EMP-0321,Mumbai,Handed over to last-mile partner,
LOG-0048764,ORD-009296,2.0,PICKED_UP,2025-03-15 22:59:22,HUB-COI,VEH-0722,EMP-0096,Bengaluru,"Customer unavailable, left with security",
LOG-0049269,ORD-009394,2.0,PICKED UP,2024-12-29 10:17:00,HUB-MUM,VEH-0520,EMP-0812,Bhubaneswar,,EX-01
LOG-0034464,ORD-006573,3.0,IN_TRANSIT,2024-04-09 12:20:00,HUB-LUC,VEH-0600,EMP-0615,Chennai,"Drone aborted landing, obstacle detected",EX-07
LOG-0050330,ORD-009596,6.0,FAILED_ATTEMPT,2024-05-26 04:25:00,HUB-GUR,VEH-0713,EMP-0231,Delhi,"Consignee said ""call before arrival""",
LOG-0029759,ORD-005677,3.0,AT_HUB,2024-09-28 19:40:56,HUB-CHA,VEH-0373,EMP-0208,Chennai,,
LOG-0053537,ORD-010209,,PICKED_UP,2024-01-22 11:17:01,HUB-JAI,VEH-0305,EMP-0068,Bengaluru,,EX-07
LOG-0022055,ORD-004206,3.0,IN_TRANSIT,2024-03-22 05:23:29,HUB-KOL,VEH-0668,EMP-0155,Chandigarh,Weather hold - heavy rain at hub,
LOG-0025788,ORD-004918,5.0,DELIVERED,2024-09-15 22:01:52,HUB-BHU,VEH-0308,EMP-0013,Bhubaneswar,"Consignee said ""call before arrival""",
LOG-0041995,ORD-008007,4.0,OUT_FOR_DELIVERY,2024-08-08 00:00:00,HUB-KOL,VEH-0630,EMP-0619,Chennai,OK,EX-01
LOG-0007693,ORD-001477,5.0,AT_HUB,2024-12-15 02:37:00,HUB-AHM,VEH-0618,EMP-1033,Chandigarh,"Consignee said ""call before arrival""",
LOG-0001841,ORD-000352,4.0,IN_TRANSIT,2024-04-28 00:00:00,HUB-AHM,VEH-0565,EMP-0981,Gurugram,Weather hold - heavy rain at hub,
LOG-0052351,ORD-009983,5.0,AT_HUB,2024-06-26 10:06:29,HUB-KOL,VEH-0279,EMP-0965,Chennai,,
LOG-0070368,ORD-013415,1.0,ORDER_PLACED,2025-03-27 19:42:40,HUB-MUM,VEH-0628,EMP-0083,Coimbatore,Handed over to last-mile partner,
LOG-0018784,ORD-003580,1.0,ORDER_PLACED,2024-04-17 13:36:00,HUB-HYD,VEH-0159,EMP-0929,Bhubaneswar,"Customer unavailable, left with security",
LOG-0012140,ORD-002320,1.0,ORDER_PLACED,2024-03-27 18:43:00,HUB-JAI,VEH-0647,EMP-0864,Nagpur,"Consignee said ""call before arrival""",
LOG-0002532,ORD-000487,3.0,IN_TRANSIT,2025-06-03 12:11:00,HUB-MUM,VEH-0595,EMP-0364,Nagpur,,EX-07
LOG-0046441,ORD-008855,3.0,AT_HUB,2024-05-13 17:07:00,HUB-DEL,VEH-0381,EMP-0718,Jaipur,,
LOG-0007138,ORD-001372,3.0,IN_TRANSIT,2024-10-05 11:16:09,HUB-HYD,VEH-0732,EMP-0388,Visakhapatnam,Handed over to last-mile partner,
LOG-0004514,ORD-000870,3.0,AT_HUB,2025-02-13 18:37:29,HUB-BEN,VEH-0652,EMP-0370,Lucknow,OK,
LOG-0016041,ORD-003058,2.0,PICKED_UP,2024-02-10 17:51:32,HUB-BHU,VEH-0528,EMP-0678,Bengaluru,"Address unclear,
rider called customer twice",EX-01
LOG-0063524,ORD-012111,1.0,ORDER_PLACED,2024-10-23 18:20:20,HUB-VIS,VEH-0587,EMP-0266,Mumbai,"Consignee said ""call before arrival""",
LOG-0027430,ORD-005231,4.0,AT_HUB,2024-05-11 19:29:00,HUB-NAG,VEH-0565,EMP-1136,Nagpur,Handed over to last-mile partner,
LOG-0047855,ORD-009125,3.0,AT_HUB,2024-12-26 16:11:13,HUB-BHU,VEH-0710,EMP-0779,Chennai,"Customer unavailable, left with security",
LOG-0058860,ORD-011221,2.0,PICKED_UP,2024-06-09 02:35:06,HUB-COI,VEH-0598,EMP-0837,Guwahati,"Drone aborted landing, obstacle detected",
LOG-0011951,ORD-002284,4.0,DELIVERED,2024-03-20 01:05:29,HUB-HYD,VEH-0652,EMP-0494,Mysuru,,
LOG-0046351,ORD-008838,2.0,PICKED_UP,2024-07-05 01:09:02,HUB-BEN,VEH-0631,EMP-1027,Gurugram,"Address unclear,
rider called customer twice",
LOG-0031154,ORD-005942,4.0,AT HUB,2024-10-08 22:40:16,HUB-HYD,VEH-0391,EMP-0872,Kochi,"Address unclear,
rider called customer twice",
LOG-0073839,ORD-014069,3.0,IN_TRANSIT,2024-06-24 00:00:00,HUB-BEN,VEH-0268,EMP-0598,Gurugram,Handed over to last-mile partner,
LOG-0007749,ORD-001489,3.0,IN_TRANSIT,2024-05-30 23:09:36,HUB-MYS,VEH-0716,EMP-0556,Chandigarh,Handed over to last-mile partner,EX-01
LOG-0062389,ORD-011895,3.0,AT_HUB,2024-07-02 00:53:00,HUB-COI,VEH-0719,EMP-0553,Gurugram,Weather hold - heavy rain at hub,
LOG-0060104,ORD-011457,2.0,PICKED_UP,,HUB-PUN,VEH-0021,EMP-0157,Pune,,
LOG-0026383,ORD-005031,3.0,OUT_FOR_DELIVERY,2025-02-24 17:28:38,HUB-COI,VEH-0322,EMP-0293,Lucknow,"Drone aborted landing, obstacle detected",
LOG-0038003,ORD-007246,2.0,PICKED UP,2025-04-14 00:00:00,HUB-MYS,VEH-0683,EMP-0366,Nagpur,Weather hold - heavy rain at hub,EX-07
LOG-0076464,ORD-014562,2.0,PICKED_UP,2025-03-20 00:11:00,HUB-PUN,VEH-0597,EMP-0687,Madurai,"Consignee said ""call before arrival""",
LOG-0074826,ORD-014256,2.0,PICKED_UP,2024-09-24 14:12:00,HUB-COI,VEH-0185,EMP-0226,Guwahati,Weather hold - heavy rain at hub,
LOG-0041394,ORD-007890,4.0,AT_HUB,2024-03-08 09:48:43,HUB-KOC,VEH-0629,EMP-0661,Lucknow,Weather hold - heavy rain at hub,
LOG-0004109,ORD-000793,1.0,ORDER_PLACED,2024-01-05 22:18:00,HUB-PUN,VEH-0638,EMP-0695,Hyderabad,,
LOG-0076532,ORD-014575,2.0,PICKED_UP,2025-01-03 08:03:18,HUB-MAD,VEH-0046,EMP-0362,Visakhapatnam,OK,
LOG-0032462,ORD-006192,1.0,ORDER_PLACED,2024-06-28 00:00:00,HUB-NAG,VEH-0041,EMP-1062,Mumbai,"Consignee said ""call before arrival""",
LOG-0035162,ORD-006705,3.0,OUT_FOR_DELIVERY,2025-05-18 14:02:42,HUB-BEN,VEH-0269,EMP-0475,Jaipur,,
LOG-0040713,ORD-007761,1.0,ORDER_PLACED,2024-12-24 16:03:41,HUB-NAG,VEH-0617,EMP-0713,Coimbatore,,
