date,city,humidity_pct,precipitation_mm,wind_speed_kmph,visibility_km,condition,storm_alert,temp_c
2025-01-16,Mysuru,75,0.1,34.3,11.6,Cloudy,0,23.6
2025-01-17,Mysuru,51,2.0,26.9,9.5,Cloudy,0,
2025-01-18,Mysuru,85,52.9,6.0,10.4,Rain,0,24.0
2025-01-19,Mysuru,38,104.9,31.4,9.5,Rain,0,22.6
2025-01-20,Mysuru,72,78.5,5.0,12.0,Rain,0,24.499999999999996
2025-01-21,Mysuru,65,72.2,41.6,5.1,Rain,0,24.5
2025-01-22,Mysuru,62,77.7,9.5,4.5,Rain,1,23.7
2025-01-23,Mysuru,96,0.5,9.7,1.1,Fog,0,25.0
2025-01-24,Mysuru,45,15.0,11.2,5.0,Rain,1,23.9
2025-01-25,Mysuru,72,1.2,11.2,11.3,Clear,0,
2025-01-26,Mysuru,41,1.6,,9.1,Clear,0,30.2
2025-01-27,Mysuru,96,0.9,44.1,4.9,Cloudy,0,25.8
2025-01-28,Mysuru,,0.6,2.8,4.7,Sunny,0,83.1
2025-01-29,Mysuru,,1.0,22.5,10.6,Cloudy,0,26.999999999999996
2025-01-30,Mysuru,33,0.8,31.7,10.0,Clear,0,30.4
2025-01-31,Mysuru,35,1.7,13.3,8.3,Clear,0,28.1
2025-01-02,Mysuru,32,1.4,30.8,9.4,Clear,0,27.0
2025-02-02,Mysuru,38,0.4,41.3,9.6,Clear,0,25.8
2025-02-03,Mysuru,51,64.2,44.6,7.5,Rain,0,28.9
2025-02-04,Mysuru,39,57.0,36.4,8.2,Rain,0,24.2
2025-02-05,Mysuru,81,0.9,40.8,8.4,Sunny,0,31.4
2025-06-02,Mysuru,93,1.3,30.9,6.5,Clear,0,28.9
2025-02-07,Mysuru,33,93.8,37.6,10.4,Rain,0,30.2
2025-08-02,Mysuru,41,1.0,21.0,7.2,Cloudy,0,31.6
2025-02-09,Mysuru,55,38.4,6.3,10.5,Rain,1,32.7
2025-10-02,Mysuru,40,20.2,4.7,9.5,Rain,1,31.3
2025-11-02,Mysuru,97,0.9,16.2,8.4,Cloudy,0,27.4
2025-12-02,Mysuru,96,0.6,25.4,7.4,Cloudy,0,33.0
2025-02-13,Mysuru,64,1.9,13.0,6.2,Sunny,0,30.1
2025-02-14,Mysuru,82,1.2,17.9,5.6,Clear,0,28.1
2025-02-15,Mysuru,54,73.3,8.8,8.3,Rain,0,30.3
2025-02-16,Mysuru,51,0.5,38.8,6.1,Cloudy,0,31.5
2025-02-17,Mysuru,86,0.1,30.7,7.2,Clear,0,33.1
2025-02-18,Mysuru,32,2.0,15.6,6.6,Cloudy,0,24.3
2025-02-19,Mysuru,73,1.2,15.4,11.4,Clear,0,27.9
2025-02-20,Mysuru,75,1.1,10.3,9.8,Clear,0,33.9
2025-02-22,Mysuru,81,39.3,25.4,4.4,Rain,0,29.555555555555557
2025-02-23,Mysuru,90,0.1,40.5,4.4,Clear,0,32.6
2025-02-24,Mysuru,41,47.7,19.1,10.5,Rain,1,33.4
2025-02-25,Mysuru,60,0.7,18.1,4.3,Clear,0,31.2
2025-02-26,Mysuru,33,0.4,17.2,8.6,Clear,0,26.5
2025-02-27,Mysuru,71,109.4,18.3,10.4,Rain,0,26.8
2025-02-28,Mysuru,61,0.1,24.4,6.6,Clear,0,33.1
2025-03-01,Mysuru,31,1.5,28.0,6.7,Clear,0,86.5
2025-02-03,Mysuru,46,1.0,6.9,11.0,Clear,0,39.0
2025-03-03,Mysuru,50,1.2,5.0,4.1,Sunny,0,28.9
2025-04-03,Mysuru,83,1.7,32.5,7.4,Clear,0,27.7
2025-05-03,Mysuru,35,1.1,6.3,6.6,Clear,0,31.666666666666668
2025-03-06,Mysuru,42,49.3,40.9,8.6,Rain,0,33.7
2025-03-07,Mysuru,82,0.6,40.0,7.0,Clear,0,29.6
2025-08-03,Mysuru,96,1.9,2.4,1.2,Fog,0,30.7
2025-09-03,Mysuru,55,1.2,32.8,6.7,Sunny,0,30.5
2025-10-03,Mysuru,56,1.5,41.5,9.4,Cloudy,0,30.77777777777778
2025-03-11,Mysuru,90,64.6,4.1,10.9,Thunderstorm,0,35.3
2025-12-03,Mysuru,66,0.8,41.0,4.6,Clear,0,29.9
2025-03-13,Mysuru,34,72.2,28.0,4.2,Rain,0,30.7
2025-03-14,Mysuru,76,59.3,28.1,4.6,Rain,1,32.4
2025-03-15,Mysuru,89,29.5,5.5,4.5,Rain,0,31.9
2025-03-16,Mysuru,75,92.4,10.6,8.6,Rain,0,28.9
2025-03-17,Mysuru,37,0.3,44.2,4.8,Clear,0,34.3
2025-03-18,Mysuru,49,1.1,21.1,8.9,Clear,0,31.8
2025-03-19,Mysuru,60,0.4,32.9,9.4,Clear,0,34.2
2025-03-20,Mysuru,60,0.9,17.7,10.7,Cloudy,0,35.6
2025-03-22,Mysuru,57,1.5,30.6,5.0,Clear,0,34.4
2025-03-23,Mysuru,72,16.3,40.3,8.9,Rain,0,29.5
2025-03-24,Mysuru,50,0.1,31.8,7.8,Clear,0,34.1
2025-03-25,Mysuru,49,0.6,40.1,7.1,Clear,0,32.666666666666664
2025-03-26,Mysuru,63,49.1,10.1,6.7,Thunderstorm,0,32.2
2025-03-27,Mysuru,46,0.0,14.7,7.4,Cloudy,0,30.3
2025-03-28,Mysuru,95,1.7,2.3,7.2,Cloudy,0,
2025-03-29,Mysuru,42,108.5,13.5,7.4,Rain,0,26.4
2025-03-30,Mysuru,60,1.3,11.0,9.6,Cloudy,0,27.7
2025-03-31,Mysuru,56,1.0,23.1,11.9,Clear,0,32.0
2025-01-04,Mysuru,70,110.2,4.0,9.9,Rain,0,33.2
2025-02-04,Mysuru,77,1.6,35.2,6.3,Clear,0,27.4
2025-03-04,Mysuru,unknown,1.9,10.3,7.6,Clear,0,29.6
2025-04-04,Mysuru,97,1.2,2.8,10.8,Clear,0,31.1
2025-06-04,Mysuru,87,1.0,7.1,11.3,Cloudy,0,32.0
2025-04-07,Mysuru,79,0.9,34.6,11.4,Clear,0,30.5
2025-08-04,Mysuru,31,0.0,6.1,10.4,Clear,0,26.6
2025-04-09,Mysuru,49,43.0,22.4,11.1,Rain,1,89.0
2025-10-04,Mysuru,56,0.6,44.2,2.4,Fog,0,34.1
2025-11-04,Mysuru,34,90.3,22.2,6.0,Rain,0,30.5
2025-04-12,Mysuru,66,8.8,31.8,9.9,Rain,0,31.6
2025-04-13,Mysuru,73,1.0,15.5,4.9,Sunny,0,35.7
2025-04-15,Mysuru,75,47.1,39.9,8.8,Rain,1,33.1
2025-04-16,Mysuru,69,2.0,5.9,9.2,Clear,0,35.9
2025-04-17,Mysuru,37,113.2,29.8,5.2,Rain,0,31.8
2025-04-18,Mysuru,34,0.9,10.5,8.3,Sunny,0,34.9
2025-04-19,Mysuru,93,108.9,3.1,11.6,Rain,0,29.944444444444443
2025-04-20,Mysuru,50,1.2,3.8,1.4,Fog,0,35.1
2025-04-21,Mysuru,57,73.4,43.4,11.2,Rain,0,78.8
2025-04-22,Mysuru,96,1.4,14.7,6.0,Cloudy,0,33.7
2025-04-23,Mysuru,57,0.5,16.1,11.8,Clear,0,31.7
2025-04-24,Mysuru,79,1.4,15.5,4.9,Clear,0,35.1
2025-04-25,Mysuru,29,1.2,3.7,5.6,Clear,0,28.8
2025-04-26,Mysuru,83,0.4,37.6,9.9,Cloudy,0,29.4
2025-04-27,Mysuru,61,1.4,30.0,2.8,Fog,0,25.9
2025-04-28,Mysuru,35,0.5,33.6,8.1,Cloudy,0,31.6
2025-04-29,Mysuru,93,106.4,6.4,4.5,Rain,0,
2025-04-30,Mysuru,45,1.5,16.8,11.1,Sunny,0,31.1
2025-01-05,Mysuru,87,0.7,19.8,1.2,Fog,0,37.9
2025-02-05,Mysuru,28,0.9,37.3,10.2,Clear,0,33.1
2025-03-05,Mysuru,58,1.8,44.2,9.0,Cloudy,0,32.8
2025-04-05,Mysuru,72,0.6,2.7,9.6,Cloudy,0,27.1
2025-05-05,Mysuru,56,0.6,41.1,10.8,Clear,0,31.7
2025-05-06,Mysuru,85,1.0,35.0,11.2,Cloudy,0,28.7
2025-07-05,Mysuru,39,45.2,35.5,10.8,Rain,0,26.999999999999996
2025-05-08,Mysuru,72,111.2,34.8,8.9,Rain,0,30.444444444444443
2025-09-05,Mysuru,84,0.9,44.5,10.9,Cloudy,0,27.2
2025-10-05,Mysuru,49,1.7,41.3,8.4,Clear,0,31.2
2025-05-11,Mysuru,61,87.5,14.0,9.3,Heavy Rain,0,24.7
2025-05-12,Mysuru,47,0.9,8.3,5.1,Clear,0,32.27777777777778
2025-05-13,Mysuru,60,88.7,40.9,5.1,Heavy Rain,0,29.5
2025-05-14,Mysuru,30,0.6,5.7,9.7,Clear,0,32.0
2025-05-15,Mysuru,97,1.2,27.6,6.3,Clear,0,30.8
2025-05-16,Mysuru,62,0.2,19.5,7.8,Clear,0,29.3
2025-05-17,Mysuru,51,1.3,9.1,11.3,Cloudy,0,
2025-05-18,Mysuru,51,99.1,2.7,8.0,Heavy Rain,0,29.1
2025-05-19,Mysuru,41,0.9,17.3,7.3,Clear,0,29.3
2025-05-20,Mysuru,91,1.9,34.1,4.1,Sunny,0,25.3
2025-05-21,Mysuru,88,1.4,25.8,7.3,Cloudy,0,25.7
2025-05-22,Mysuru,55,103.2,29.9,6.5,Rain,0,29.22222222222222
2025-05-23,Mysuru,52,1.0,4.3,5.0,Cloudy,0,29.9
2025-05-24,Mysuru,74,0.1,5.4,10.7,Sunny,0,26.444444444444443
2025-05-25,Mysuru,50,1.6,10.0,7.1,Cloudy,0,27.5
2025-05-26,Mysuru,35,63.5,34.2,5.2,Rain,0,29.61111111111111
2025-05-27,Mysuru,unknown,1.6,27.1,5.1,Clear,0,21.5
2025-05-28,Mysuru,88,0.0,37.7,4.9,Clear,0,30.0
2025-05-29,Mysuru,88,1.8,31.8,10.5,Clear,0,28.6
2025-05-30,Mysuru,59,1.3,43.1,8.1,Sunny,0,30.9
2025-05-31,Mysuru,83,105.4,28.0,11.4,Rain,0,24.0
2025-01-06,Mysuru,80,1.6,18.1,7.3,Cloudy,0,28.9
2025-06-02,Mysuru,70,0.6,36.9,6.6,Cloudy,0,30.5
2025-03-06,Mysuru,45,1.4,32.2,4.8,Cloudy,0,28.9
2025-04-06,Mysuru,71,0.6,40.3,5.3,Clear,0,30.2
2025-06-05,Mysuru,57,1.2,33.3,5.3,Sunny,0,29.7
2025-06-06,Mysuru,97,0.8,7.0,10.3,Clear,0,23.7
2025-06-07,Mysuru,71,0.7,5.2,5.8,Clear,0,28.8
2025-08-06,Mysuru,39,1.0,17.3,6.4,Cloudy,0,
2025-09-06,Mysuru,93,78.5,16.3,9.8,Heavy Rain,0,28.1
2025-10-06,Mysuru,29,115.5,28.6,11.7,Heavy Rain,0,24.5
2025-11-06,Mysuru,35,1.4,  ,4.9,Clear,0,29.6
2025-12-06,Mysuru,,1.7,34.7,4.4,Clear,0,26.055555555555557
2025-06-13,Mysuru,46,0.9,17.2,4.0,Clear,0,19.5
2025-06-15,Mysuru,73,69.9,42.1,6.1,Rain,0,24.0
2025-06-16,Mysuru,40,20.6,2.1,9.5,Rain,0,21.6
2025-06-17,Mysuru,58,0.6,32.2,7.9,Cloudy,0,26.7
2025-06-18,Mysuru,93,1.0,29.3,5.5,Sunny,0,25.0
2025-06-19,Mysuru,73,107.6,3.2,4.1,Heavy Rain,0,25.8
2025-06-20,Mysuru,33,34.0,,9.5,Heavy Rain,0,20.6
2025-06-21,Mysuru,,1.1,6.6,11.2,Clear,0,27.0
2025-06-22,Mysuru,34,0.9,23.7,6.1,Clear,0,27.8
2025-06-23,Mysuru,48,87.6,28.3,10.5,Thunderstorm,0,23.388888888888886
2025-06-24,Mysuru,45,0.5,29.8,6.3,Clear,0,24.61111111111111
2025-06-25,Mysuru,94,0.5,10.0,7.5,Clear,0,29.5
2025-06-26,Mysuru,58,0.5,3.7,5.7,Cloudy,0,69.5
2025-06-27,Mysuru,85,0.4,38.7,0.8,Fog,0,24.5
2025-06-28,Mysuru,64,39.5,43.1,8.9,Thunderstorm,1,26.1
2025-06-29,Mysuru,30,0.3,7.2,5.4,Clear,0,22.0
2025-06-30,Mysuru,40,70.5,36.5,5.2,Thunderstorm,0,20.8
2025-07-01,Mysuru,75,0.6,2.8,5.5,Clear,0,27.0
2024-01-01,Hyderabad,35,1.4,6.2,4.6,Cloudy,0,24.2
2024-02-01,Hyderabad,98,1.0,19.0,5.0,Clear,0,21.6
2024-03-01,Hyderabad,54,0.1,9.6,6.7,Clear,0,22.555555555555554
2024-04-01,Hyderabad,40,1.4,34.0,8.4,Clear,0,67.2
2024-01-05,Hyderabad,98,104.8,12.9,11.7,Heavy Rain,1,27.7
2024-01-06,Hyderabad,88,1.2,2.9,1.6,Fog,0,23.4
2024-01-07,Hyderabad,77,103.8,22.2,6.1,Rain,0,23.77777777777778
2024-08-01,Hyderabad,46,1.7,41.5,8.2,Cloudy,0,25.6
2024-09-01,Hyderabad,28,1.9,10.4,8.7,Sunny,0,30.0
2024-10-01,Hyderabad,90,51.2,35.2,6.6,Rain,1,23.7
2024-01-11,Hyderabad,29,78.6,16.5,6.8,Rain,0,26.2
2024-01-12,Hyderabad,57,1.8,21.4,7.6,Clear,0,31.166666666666668
2024-01-13,Hyderabad,85,1.9,16.5,6.2,Clear,0,23.3
2024-01-14,Hyderabad,53,0.6,7.4,8.6,Clear,0,31.6
2024-01-15,Hyderabad,59,0.1,12.5,11.1,Clear,0,23.5
2024-01-16,Hyderabad,33,92.7,15.3,7.9,Thunderstorm,0,81.2
2024-01-17,Hyderabad,76,1.4,11.9,5.2,Sunny,0,30.944444444444443
2024-01-18,Hyderabad,61,1.2,23.1,5.1,Cloudy,0,29.6
2024-01-19,Hyderabad,76,0.9,34.5,4.1,Cloudy,0,34.55555555555556
2024-01-20,Hyderabad,28,44.4,29.2,5.7,Heavy Rain,0,27.6
2024-01-21,Hyderabad,88,29.3,2.6,8.9,Rain,0,29.3
2024-01-22,Hyderabad,69,2.0,20.9,8.2,Clear,0,25.3
2024-01-23,Hyderabad,71,0.7,39.3,2.1,Fog,0,31.3
2024-01-24,Hyderabad,  ,1.5,12.9,6.3,Clear,0,22.9
2024-01-25,Hyderabad,84,66.9,33.3,5.3,Thunderstorm,0,28.7
2024-01-26,Hyderabad,41,93.6,26.1,8.4,Heavy Rain,1,18.6
2024-01-27,Hyderabad,63,58.4,40.8,4.8,Heavy Rain,1,26.6
2024-01-28,Hyderabad,82,0.3,42.4,5.0,Clear,0,29.0
2024-01-29,Hyderabad,93,0.3,9.7,11.4,Cloudy,0,30.8
2024-01-30,Hyderabad,64,1.9,31.7,6.6,Clear,0,28.5
2024-01-31,Hyderabad,41,46.4,27.9,5.0,Rain,0,27.5
2024-02-01,Hyderabad,56,1.7,11.5,11.8,Sunny,0,29.6
2024-02-02,Hyderabad,86,1.6,4.8,9.0,Cloudy,0,30.6
2024-03-02,Hyderabad,76,29.3,4.9,4.1,Rain,0,21.4
2024-04-02,Hyderabad,93,16.5,30.1,12.0,Rain,0,30.9
2024-02-05,Hyderabad,28,1.0,20.0,2.6,Fog,0,28.9
2024-02-06,Hyderabad,77,0.3,39.3,10.7,Clear,0,30.0
2024-02-07,Hyderabad,67,2.0,11.2,10.6,Clear,0,37.8
2024-08-02,Hyderabad,57,7.9,26.3,4.9,Rain,0,33.3
2024-09-02,Hyderabad,92,5.7,40.7,7.9,Rain,1,24.4
2024-10-02,Hyderabad,65,77.4,44.8,7.9,Rain,1,26.0
2024-11-02,Hyderabad,54,0.1,26.3,4.5,Clear,0,33.2
2024-12-02,Hyderabad,79,1.5,9.8,8.7,Cloudy,0,25.5
2024-02-13,Hyderabad,35,0.6,5.1,11.4,Clear,0,32.8
2024-02-14,Hyderabad,38,1.8,34.3,10.3,Clear,0,34.8
2024-02-15,Hyderabad,54,0.7,4.9,2.6,Fog,0,31.0
2024-02-16,Hyderabad,47,18.5,14.0,10.7,Rain,0,87.2
2024-02-17,Hyderabad,90,1.6,29.2,4.3,Cloudy,0,32.5
2024-02-18,Hyderabad,54,0.3,30.0,10.2,Cloudy,0,30.1
2024-02-19,Hyderabad,79,1.3,5.8,9.4,Clear,0,29.3
2024-02-20,Hyderabad,58,74.6,2.8,4.6,Heavy Rain,1,29.38888888888889
2024-02-21,Hyderabad,70,0.5,13.0,5.1,Cloudy,0,29.8
2024-02-22,Hyderabad,40,1.2,37.3,9.9,Cloudy,0,27.7
2024-02-23,Hyderabad,37,44.0,43.6,4.6,Rain,0,31.1
2024-02-24,Hyderabad,45,1.8,13.3,6.4,Clear,0,30.3
2024-02-25,Hyderabad,74,0.9,31.9,6.7,Clear,0,32.0
2024-02-26,Hyderabad,79,0.6,14.7,10.6,Cloudy,0,27.3
2024-02-27,Hyderabad,77,1.5,12.5,8.2,Cloudy,0,35.8
2024-02-29,Hyderabad,57,1.3,7.8,1.6,Fog,0,30.8
2024-03-01,Hyderabad,98,1.8,21.6,11.9,Cloudy,0,31.7
2024-02-03,Hyderabad,92,1.1,14.0,5.7,Cloudy,0,25.0
2024-04-03,Hyderabad,60,1.2,33.4,1.9,Fog,0,33.3
2024-03-05,Hyderabad,88,6.0,43.1,9.5,Thunderstorm,0,29.0
2024-06-03,Hyderabad,75,0.6,9.3,5.4,Clear,0,36.2
2024-07-03,Hyderabad,94,1.5,34.5,8.3,Clear,0,27.7
2024-03-08,Hyderabad,85,73.5,36.0,10.8,Heavy Rain,0,30.8
2024-09-03,Hyderabad,98,0.8,3.4,5.2,Clear,0,28.4
2024-10-03,Hyderabad,94,2.0,20.6,8.6,Cloudy,0,29.6
2024-03-11,Hyderabad,95,25.6,unknown,7.1,Heavy Rain,0,36.3
2024-12-03,Hyderabad,71,0.6,18.9,8.7,Sunny,0,29.2
2024-03-13,Hyderabad,88,0.5,16.8,6.7,Clear,0,31.11111111111111
2024-03-14,Hyderabad,75,39.8,19.9,11.5,Rain,0,30.5
2024-03-15,Hyderabad,61,7.6,26.0,6.7,Heavy Rain,0,32.5
2024-03-16,Hyderabad,76,1.6,4.0,11.5,Cloudy,0,29.9
2024-03-17,Hyderabad,43,0.5,19.4,5.9,Clear,0,30.2
2024-03-18,Hyderabad,33,0.2,7.3,5.6,Clear,0,82.3
2024-03-19,Hyderabad,28,112.4,4.8,11.1,Thunderstorm,0,32.9
2024-03-20,Hyderabad,97,2.0,36.8,8.0,Clear,0,35.6
2024-03-21,Hyderabad,33,0.4,42.9,4.3,Cloudy,0,40.5
2024-03-22,Hyderabad,66,0.8,24.8,8.8,Clear,0,27.4
2024-03-23,Hyderabad,80,1.5,29.0,11.2,Clear,0,33.9
2024-03-24,Hyderabad,36,66.0,40.5,4.3,Heavy Rain,1,35.111111111111114
2024-03-25,Hyderabad,67,47.4,25.3,11.4,Thunderstorm,1,30.9
2024-03-26,Hyderabad,57,106.8,38.2,9.2,Heavy Rain,0,31.4
2024-03-27,Hyderabad,79,53.7,22.0,7.5,Rain,0,35.0
2024-03-28,Hyderabad,-,0.8,6.8,4.5,Cloudy,0,88.4
2024-03-29,Hyderabad,98,1.4,17.3,4.3,Cloudy,0,32.5
2024-03-30,Hyderabad,31,108.9,29.1,7.6,Rain,0,31.4
2024-03-31,Hyderabad,67,0.4,4.6,5.8,Clear,0,91.1
2024-01-04,Hyderabad,60,0.7,2.7,10.0,Clear,0,32.7
2024-04-02,Hyderabad,46,0.1,16.7,2.1,Fog,0,31.055555555555557
2024-04-03,Hyderabad,35,1.2,37.0,10.5,Clear,0,29.8
2024-04-04,Hyderabad,62,1.9,9.0,10.8,Clear,0,32.4
2024-04-05,Hyderabad,31,1.0,31.3,5.9,Clear,0,27.9
2024-06-04,Hyderabad,93,62.2,21.2,11.2,Thunderstorm,0,27.8
2024-07-04,Hyderabad,49,0.4,44.3,5.0,Clear,0,34.3
2024-04-08,Hyderabad,96,0.7,44.8,5.4,Clear,0,29.8
2024-04-09,Hyderabad,80,1.0,28.5,10.9,Clear,0,28.7
2024-10-04,Hyderabad,86,18.9,22.6,10.7,Rain,0,26.6
2024-11-04,Hyderabad,96,2.0,40.5,8.5,Sunny,0,87.7
2024-12-04,Hyderabad,48,0.1,32.8,5.0,Clear,0,33.0
2024-04-13,Hyderabad,97,0.9,22.0,11.9,Sunny,0,34.4
2024-04-14,Hyderabad,94,0.5,4.5,10.1,Sunny,0,27.0
2024-04-15,Hyderabad,74,1.3,2.1,2.5,Fog,0,
2024-04-16,Hyderabad,50,89.7,37.0,7.6,Rain,0,33.6
2024-04-17,Hyderabad,66,0.1,16.7,5.4,Sunny,0,28.5
2024-04-18,Hyderabad,86,1.3,32.0,11.8,Clear,0,28.2
2024-04-19,Hyderabad,44,9.6,28.2,4.8,Rain,1,30.166666666666668
2024-04-20,Hyderabad,83,43.4,23.7,9.4,Heavy Rain,1,30.77777777777778
2024-04-21,Hyderabad,87,0.8,20.3,10.4,Sunny,0,28.2
2024-04-22,Hyderabad,65,1.2,16.4,8.0,Sunny,0,29.2
2024-04-23,Hyderabad,69,0.1,33.5,9.1,Sunny,0,30.2
2024-04-24,Hyderabad,85,2.0,17.3,8.1,Cloudy,0,28.9
2024-04-25,Hyderabad,79,94.1,34.9,9.8,Heavy Rain,0,34.4
2024-04-26,Hyderabad,65,101.9,4.6,10.5,Rain,0,29.2
2024-04-27,Hyderabad,33,8.2,42.4,9.2,Rain,0,30.9
2024-04-28,Hyderabad,82,0.3,34.4,9.2,Sunny,0,27.7
2024-04-29,Hyderabad,,39.5,32.6,8.7,Thunderstorm,0,30.8
2024-04-30,Hyderabad,37,11.0,23.1,5.4,Rain,0,32.0
2024-05-01,Hyderabad,44,1.8,21.5,11.2,Clear,0,32.7
2024-02-05,Hyderabad,66,1.0,37.9,6.6,Clear,0,29.3
2024-03-05,Hyderabad,73,1.6,2.4,6.7,Clear,0,27.0
2024-05-04,Hyderabad,77,0.3,3.1,9.2,Cloudy,0,25.2
2024-05-05,Hyderabad,98,0.3,6.4,11.4,Clear,0,33.8
2024-06-05,Hyderabad,94,1.8,24.4,9.4,Clear,0,27.5
2024-05-07,Hyderabad,59,40.1,14.6,7.0,Rain,0,30.6
2024-05-08,Hyderabad,92,1.7,13.0,11.0,Clear,0,29.6
2024-05-10,Hyderabad,96,1.3,  ,5.0,Sunny,0,28.1
2024-05-11,Hyderabad,75,1.8,17.7,6.5,Sunny,0,29.9
2024-05-12,Hyderabad,60,1.1,25.2,10.3,Cloudy,0,26.3
2024-05-13,Hyderabad,49,0.7,22.1,9.0,Sunny,0,27.6
2024-05-14,Hyderabad,60,1.6,28.7,3.0,Fog,0,26.2
2024-05-15,Hyderabad,89,51.4,39.8,10.9,Rain,0,23.9
2024-05-16,Hyderabad,82,1.1,13.1,4.3,Clear,0,25.0
2024-05-17,Hyderabad,29,0.9,23.5,6.0,Cloudy,0,
2024-05-18,Hyderabad,51,0.3,27.8,7.9,Clear,0,
2024-05-19,Hyderabad,41,1.9,14.8,2.0,Fog,0,31.9
2024-05-20,Hyderabad,53,1.6,29.8,5.9,Sunny,0,31.6
2024-05-21,Hyderabad,58,0.3,26.6,4.5,Cloudy,0,26.6
2024-05-22,Hyderabad,30,0.8,31.4,9.7,Clear,0,29.7
2024-05-23,Hyderabad,30,42.6,3.6,10.3,Rain,0,27.7
2024-05-24,Hyderabad,86,1.0,15.1,6.2,Clear,0,29.9
2024-05-25,Hyderabad,60,0.4,17.0,8.0,Cloudy,0,30.8
2024-05-26,Hyderabad,60,30.2,25.3,10.9,Rain,0,32.5
2024-05-27,Hyderabad,42,20.1,17.3,11.6,Heavy Rain,0,32.8
2024-05-28,Hyderabad,97,1.7,42.1,4.3,Clear,0,32.4
2024-05-29,Hyderabad,83,20.1,16.1,5.4,Rain,0,27.2
2024-05-30,Hyderabad,45,0.4,32.3,9.9,Clear,0,30.2
2024-05-31,Hyderabad,39,2.0,44.3,6.0,Clear,0,86.8
2024-01-06,Hyderabad,41,1.9,9.2,8.0,Clear,0,30.7
2024-06-02,Hyderabad,32,0.8,37.1,9.2,Sunny,0,25.72222222222222
2024-06-03,Hyderabad,30,59.7,36.5,10.6,Rain,1,22.9
2024-06-04,Hyderabad,72,77.0,7.7,8.1,Heavy Rain,0,24.3
2024-05-06,Hyderabad,32,0.8,25.7,7.7,Sunny,0,25.1
2024-06-06,Hyderabad,65,10.8,9.6,5.5,Heavy Rain,0,31.5
2024-07-06,Hyderabad,43,1.0,22.0,1.2,Fog,0,24.3
2024-08-06,Hyderabad,49,69.9,29.5,5.6,Rain,0,28.1
2024-06-09,Hyderabad,64,13.7,8.8,9.9,Rain,0,25.9
2024-10-06,Hyderabad,58,1.5,30.0,6.7,Clear,0,27.4
2024-06-11,Hyderabad,40,0.8,3.0,11.6,Clear,0,29.0
2024-12-06,Hyderabad,61,1.5,35.7,5.2,Sunny,0,28.8
2024-06-13,Hyderabad,90,0.4,31.3,7.9,Cloudy,0,30.0
2024-06-14,Hyderabad,84,0.2,43.7,6.2,Clear,0,24.9
2024-06-15,Hyderabad,67,111.8,38.5,9.1,Rain,1,70.6
2024-06-16,Hyderabad,53,1.2,17.6,4.2,Sunny,0,70.4
2024-06-17,Hyderabad,30,1.9,44.4,6.5,Cloudy,0,28.4
2024-06-18,Hyderabad,45,0.2,20.0,11.9,Sunny,0,23.8
2024-06-19,Hyderabad,61,55.5,8.0,9.1,Rain,0,28.1
2024-06-20,Hyderabad,60,105.5,22.3,6.4,Rain,1,24.0
2024-06-21,Hyderabad,62,0.5,40.7,11.5,Cloudy,0,26.6
2024-06-22,Hyderabad,,0.9,11.3,5.9,Cloudy,0,25.6
2024-06-23,Hyderabad,41,0.9,37.3,9.7,Clear,0,24.8
2024-06-24,Hyderabad,56,37.2,36.7,10.2,Thunderstorm,0,21.0
2024-06-25,Hyderabad,38,1.5,14.4,10.6,Clear,0,24.0
2024-06-26,Hyderabad,34,1.7,24.1,7.8,Sunny,0,27.5
2024-06-27,Hyderabad,79,15.8,44.7,6.6,Thunderstorm,1,23.2
2024-06-28,Hyderabad,73,78.7,12.7,4.1,Rain,0,24.5
2024-06-30,Hyderabad,53,1.8,3.3,1.2,Fog,0,21.8
2024-01-07,Hyderabad,93,1.1,35.3,5.4,Clear,0,22.2
2024-02-07,Hyderabad,57,0.4,39.0,4.7,Clear,0,21.7
2024-07-03,Hyderabad,,1.2,43.5,6.1,Clear,0,22.4
2024-07-04,Hyderabad,98,0.3,,5.2,Cloudy,0,23.333333333333332
2024-07-05,Hyderabad,78,1.6,3.8,7.2,Cloudy,0,23.3
2024-07-06,Hyderabad,74,103.4,39.1,7.6,Heavy Rain,0,17.0
2024-07-08,Hyderabad,29,1.4,28.3,4.4,Clear,0,24.4
2024-09-07,Hyderabad,45,0.1,8.0,6.8,Sunny,0,21.8
2024-07-10,Hyderabad,68,99.3,42.7,9.5,Thunderstorm,1,20.6
2024-07-11,Hyderabad,32,0.5,16.1,5.4,Clear,0,21.8
2024-12-07,Hyderabad,58,101.8,5.5,8.2,Rain,0,21.9
2024-07-13,Hyderabad,31,7.6,21.9,5.3,Rain,0,21.722222222222218
2024-07-14,Hyderabad,31,1.6,3.7,2.2,Fog,0,20.8
2024-07-15,Hyderabad,67,0.1,18.0,8.1,Cloudy,0,21.6
2024-07-16,Hyderabad,31,1.9,16.3,8.1,Clear,0,76.0
2024-07-17,Hyderabad,37,102.2,44.7,6.4,Thunderstorm,1,27.2
2024-07-18,Hyderabad,46,0.5,34.5,5.5,Clear,0,24.0
2024-07-19,Hyderabad,48,0.4,32.3,2.7,Fog,0,23.7
2024-07-20,Hyderabad,89,0.6,24.2,7.0,Clear,0,
2024-07-21,Hyderabad,  ,106.8,33.7,11.9,Rain,0,18.7
