route_id,vehicle_id,vehicle_type,route_date,order_ids,planned_distance_km,actual_distance_km,planned_duration_min,actual_duration_min,stops_planned,stops_completed,fuel_or_energy_used,driver_id,waypoint_count,fuel_or_energy_value
RTE-01187,VEH-0187,Bike,2025-03-25,"ORD-004720,ORD-002833,ORD-009370,ORD-000035,ORD-014375,ORD-002869,ORD-003222",358.28,214.66,511.4,406.6,7,7,1021.0 Wh,DRV-0270,8,1021.0
RTE-01188,VEH-0018,Drone,2024-07-31,"ORD-011977,ORD-004588",297.31,203.16,516.7,131.9,2,0,1213.0 Wh,,7,1213.0
RTE-01189,VEH-0528,Van,2024-10-18,"ORD-006201,ORD-005668,ORD-004277",242.47,341.17,351.5,19.1,3,3,1.24,DRV-0422,9,1.24
RTE-01190,VEH-0182,Bike,2024-12-26,"ORD-000478,ORD-006641,ORD-014697,ORD-012263,ORD-007581,ORD-004488,ORD-010569,ORD-002214",96.7,,42.8,734.5,8,8,35.95 L,DRV-0543,13,35.95
RTE-01191,VEH-0628,Truck,2024-02-21,"ORD-000808,ORD-005446,ORD-000126,ORD-010351,ORD-014791,ORD-005878,ORD-009157,ORD-008213,ORD-006110",404.17,376.34,535.8,524.1,9,9,9.31 L,DRV-0870,8,9.31
RTE-01192,VEH-0151,Bike,2025-06-23,"ORD-008080,ORD-006670,ORD-009619,ORD-006414,ORD-014988,ORD-001055,ORD-005519,ORD-002026",362.42,185.41,481.1,432.5,8,8,49.27 L,DRV-0275,7,49.27
RTE-01193,VEH-0466,Van,2024-06-08,"ORD-000252,ORD-005971,ORD-008046,ORD-002745,ORD-003841",27.98,,440.3,798.4,5,5,24.23 L,DRV-0237,5,24.23
RTE-01194,VEH-0055,Drone,2025-01-15,"ORD-010382,ORD-006533,ORD-011854,ORD-010000,ORD-001570,ORD-013012,ORD-008832,ORD-006639",396.7,,636.8,324.6,8,8,52.99 L,,13,52.99
RTE-01195,VEH-0565,Van,2024-12-19,ORD-011704,37.82,71.6,431.5,579.4,1,1,1617.0 Wh,DRV-0250,3,1617.0
RTE-01196,VEH-0268,Bike,2024-10-26,"ORD-009522,ORD-014082,ORD-014091",190.79,43.85,141.8,156.2,3,3,23.11,DRV-0171,13,23.11
RTE-01197,VEH-0102,Drone,2025-02-14,"ORD-006575,ORD-003748,ORD-012638,ORD-010172,ORD-007072",212.12,179.17,229.4,175.8,5,5,214.0 Wh,,14,214.0
RTE-01198,VEH-0058,Drone,2025-03-03,"ORD-013261,ORD-012529,ORD-011814",275.27,320.84,115.0,722.2,3,3,59.42 L,,12,59.42
RTE-01199,VEH-0104,Drone,2024-08-13,"ORD-013852,ORD-008188,ORD-003490,ORD-004436,ORD-003837,ORD-013598",380.35,21.86,135.1,776.2,6,6,56.46 L,,13,56.46
RTE-01200,VEH-0581,Truck,2024-03-17,"ORD-005727,ORD-011854,ORD-006373,ORD-001616,ORD-005911,ORD-013048",175.57,81.02,408.3,663.3,6,6,341.0 Wh,DRV-0654,9,341.0
RTE-01201,VEH-0368,Bike,2024-01-17,"ORD-008771,ORD-001725,ORD-001705",21.57,222.77,73.3,772.5,3,3,20.63,DRV-0558,9,20.63
RTE-01202,VEH-0474,Van,2025-05-03,"ORD-004537,ORD-002548,ORD-007548",47.86,97.7,523.3,422.2,3,3,27.08 L,DRV-0859,6,27.08
RTE-01203,VEH-0457,Van,2024-02-07,"ORD-007721,ORD-010026,ORD-006423,ORD-014912,ORD-000780",288.84,430.18,120.3,35.4,5,5,409.0 Wh,DRV-0145,4,409.0
RTE-01204,VEH-0048,Drone,2024-05-19,"ORD-003833,ORD-006580,ORD-010151",219.4,12.51,67.5,461.9,3,3,16.28,,11,16.28
RTE-01205,VEH-0603,Truck,2024-12-02,"ORD-002006,ORD-003057,ORD-007094",394.2,388.31,114.2,756.2,3,3,4.82 L,DRV-0877,3,4.82
RTE-01206,VEH-0082,Drone,2024-12-22,"ORD-007768,ORD-011479,ORD-001419,ORD-011182,ORD-006808,ORD-007770,ORD-000439",18.86,,435.8,771.5,7,7,32.3 L,,8,32.3
RTE-01207,VEH-0523,Van,2024-04-13,"ORD-000681,ORD-008326,ORD-001708,ORD-004509,ORD-013243,ORD-002385,ORD-000455,ORD-003271,ORD-007242",3.09,448.66,219.9,469.0,9,9,13.22,DRV-0129,9,13.22
RTE-01208,VEH-0501,Van,2024-01-13,"ORD-006249,ORD-003665,ORD-011265,ORD-000185,ORD-006476,ORD-009987,ORD-006330,ORD-000903",25.95,51.51,694.7,400.4,8,8,26.6 L,DRV-0638,9,26.6
RTE-01209,VEH-0180,Bike,2024-05-10,"ORD-007745,ORD-009531",309.51,342.13,319.6,212.9,2,2,46.45,DRV-0518,4,46.45
RTE-01210,VEH-0578,Van,2025-03-19,"ORD-006575,ORD-009807,ORD-000566,ORD-014847",230.4,321.11,451.4,292.1,4,4,329.0 Wh,DRV-0168,14,329.0
RTE-01211,VEH-0096,Drone,2024-02-27,"ORD-012364,ORD-005842,ORD-002470,ORD-012204,ORD-010441",128.09,149.84,662.6,680.7,5,5,1324.0 Wh,,7,1324.0
RTE-01212,VEH-0142,Bike,2024-03-14,"ORD-007485,ORD-008059,ORD-010587,ORD-007515,ORD-012752,ORD-009005,ORD-000217,ORD-002370",371.92,38.69,381.2,510.3,8,8,9.3 L,DRV-0163,14,9.3
RTE-01213,VEH-0529,Van,2025-05-24,"ORD-008541,ORD-013225,ORD-009787,ORD-006637,ORD-010741,ORD-005114,ORD-013895,ORD-008289",207.02,396.95,543.5,211.6,8,8,647.0 Wh,DRV-0409,3,647.0
RTE-01214,VEH-0612,Truck,2025-05-30,"ORD-003286,ORD-001578,ORD-008839,ORD-002120,ORD-013059,ORD-011638,ORD-014670",25.35,81.29,420.3,102.3,7,7,14.45,DRV-0524,5,14.45
RTE-01215,VEH-0023,Drone,2024-08-25,ORD-009261,184.95,53.66,249.6,603.2,1,0,288.0 Wh,,8,288.0
RTE-01216,VEH-0674,Truck,2024-06-04,"ORD-002912,ORD-011346",178.16,104.18,577.8,533.6,2,0,1957.0 Wh,DRV-0214,3,1957.0
RTE-01217,VEH-0624,Truck,2024-04-18,"ORD-000149,ORD-008569,ORD-003482,ORD-009920,ORD-006202,ORD-003822,ORD-010963,ORD-014756",199.88,458.74,337.9,612.1,8,8,53.76,DRV-0293,5,53.76
RTE-01218,VEH-0254,Bike,2024-12-02,ORD-010648,273.79,406.0,29.0,449.8,1,1,39.75 L,DRV-0735,11,39.75
RTE-01219,VEH-0576,Van,2025-05-26,"ORD-009282,ORD-010030,ORD-007503,ORD-014080,ORD-013845",230.97,60.66,295.2,545.8,5,4,49.27 L,DRV-0492,14,49.27
RTE-01220,VEH-0261,Bike,2024-09-17,"ORD-009263,ORD-007615",308.48,91.41,413.8,708.6,2,2,59.37 L,DRV-0675,10,59.37
RTE-01221,VEH-0028,Drone,2024-06-25,ORD-010300,22.11,235.11,255.3,167.9,1,0,12.21 L,,13,12.21
RTE-01222,VEH-0039,Drone,2024-06-20,"ORD-000344,ORD-000763,ORD-008627,ORD-008744,ORD-004718,ORD-011397",193.4,40.77,302.5,202.8,6,6,446.0 Wh,,3,446.0
RTE-01223,VEH-0234,Bike,2024-12-07,"ORD-011080,ORD-009067,ORD-002129,ORD-000174,ORD-011611,ORD-003865",343.36,147.23,310.4,293.8,6,5,56.4 L,DRV-0064,11,56.4
RTE-01224,VEH-0680,Truck,2024-01-19,ORD-006020,275.29,358.47,554.7,190.0,1,1,25.14,DRV-0158,0,25.14
RTE-01225,VEH-0033,Drone,2025-06-11,"ORD-013964,ORD-014017,ORD-009659,ORD-014015,ORD-004494,ORD-010889,ORD-013421",112.52,156.47,539.4,53.3,7,7,1157.0 Wh,,13,1157.0
RTE-01226,VEH-0487,Van,2025-02-11,"ORD-013497,ORD-002623",100.88,164.33,138.5,277.0,2,2,49.88,DRV-0399,13,49.88
RTE-01227,VEH-0428,Van,2025-05-11,"ORD-007825,ORD-014688,ORD-001461,ORD-008809,ORD-005921,ORD-001608,ORD-011188",271.45,72.93,279.5,742.1,7,7,1864.0 Wh,DRV-0105,12,1864.0
RTE-01228,VEH-0493,Van,2025-04-27,"ORD-002002,ORD-002850,ORD-002984,ORD-003694",197.17,378.84,649.2,244.6,4,3,51.58 L,DRV-0843,9,51.58
RTE-01229,VEH-0200,Bike,2024-03-14,"ORD-001708,ORD-006115,ORD-013008,ORD-006436,ORD-003049,ORD-010529,ORD-001129,ORD-004994,ORD-009591",100.7,330.77,192.1,602.0,9,9,478.0 Wh,DRV-0014,8,478.0
RTE-01230,VEH-0628,Truck,2025-01-11,ORD-012043,32.52,262.05,520.1,162.1,1,1,2098.0 Wh,DRV-0288,10,2098.0
RTE-01231,VEH-0622,Truck,2025-06-09,ORD-001937,187.51,182.5,614.5,532.3,1,1,1641.0 Wh,DRV-0334,11,1641.0
RTE-01232,VEH-0234,Bike,2024-11-14,"ORD-005670,ORD-004833,ORD-013688,ORD-006458,ORD-014957,ORD-000032",326.48,148.97,124.0,261.8,6,5,2087.0 Wh,DRV-0611,0,2087.0
RTE-01233,VEH-0104,Drone,2024-02-08,"ORD-004062,ORD-004588,ORD-001691,ORD-003849",40.19,445.64,418.3,239.7,4,4,20.94,,3,20.94
RTE-01234,VEH-0183,Bike,2025-04-03,"ORD-005136,ORD-000364,ORD-012911,ORD-008483,ORD-013375",380.3,198.31,594.6,221.4,5,5,3.3 L,DRV-0115,4,3.3
RTE-01235,VEH-0495,Van,2024-09-09,"ORD-014013,ORD-007158,ORD-005789,ORD-002386,ORD-005452,ORD-010369",123.87,281.89,492.2,223.6,6,6,41.31,DRV-0127,8,41.31
RTE-01236,VEH-0144,Bike,2025-04-24,"ORD-009907,ORD-003383,ORD-004433,ORD-009242,ORD-013316,ORD-010763",32.03,37.24,635.5,589.8,6,6,1273.0 Wh,DRV-0749,4,1273.0
RTE-01237,VEH-0481,Van,2024-04-10,"ORD-013649,ORD-005441,ORD-010362",124.88,186.16,225.1,232.2,3,1,344.0 Wh,DRV-0336,12,344.0
RTE-01238,VEH-0673,Truck,2025-03-20,"ORD-011300,ORD-007992,ORD-007006,ORD-010802,ORD-013721",160.29,378.68,378.2,448.3,5,3,8.1,DRV-0388,3,8.1
RTE-01239,VEH-0124,Drone,2025-04-27,"ORD-014302,ORD-010176,ORD-007555,ORD-010979,ORD-009359",362.48,,134.4,72.7,5,5,48.56 L,,7,48.56
RTE-01240,VEH-0537,Van,2025-04-17,"ORD-006993,ORD-001732,ORD-012543,ORD-009116",374.57,359.35,418.2,148.7,4,4,37.32 L,DRV-0546,4,37.32
RTE-01241,VEH-0441,Van,2025-06-21,"ORD-014919,ORD-005111,ORD-009402,ORD-005722,ORD-011984,ORD-003042,ORD-008442,ORD-007772,ORD-013431",171.62,51.82,527.2,207.3,9,9,1713.0 Wh,DRV-0305,5,1713.0
RTE-01242,VEH-0652,Truck,2024-02-21,"ORD-001168,ORD-004716",287.3,281.36,108.3,303.8,2,2,33.85,DRV-0413,3,33.85
RTE-01243,VEH-0525,Van,2024-06-01,ORD-002034,143.87,120.66,265.1,629.1,1,1,32.11 L,DRV-0219,12,32.11
RTE-01244,VEH-0521,Van,2024-11-04,ORD-004815,119.45,321.73,156.9,147.9,1,0,11.61 L,DRV-0556,6,11.61
RTE-01245,VEH-0675,Truck,2025-01-02,"ORD-009627,ORD-004547,ORD-003021,ORD-006143,ORD-009106",387.54,198.67,271.5,198.2,5,5,46.62 L,DRV-0602,3,46.62
RTE-01246,VEH-0339,Bike,2024-10-16,"ORD-003798,ORD-004457,ORD-010972,ORD-013049,ORD-006868,ORD-001022,ORD-008900,ORD-009153",406.21,449.14,489.7,291.0,8,8,9.54,DRV-0726,8,9.54
RTE-01247,VEH-0042,Drone,2025-05-19,ORD-009173,172.54,183.58,88.6,107.2,1,1,55.11 L,,11,55.11
RTE-01248,VEH-0434,Van,2024-09-01,"ORD-004589,ORD-006153,ORD-002514,ORD-014019",232.67,64.73,183.7,497.7,4,4,1179.0 Wh,DRV-0735,3,1179.0
RTE-01249,VEH-0472,Van,2025-05-12,"ORD-006829,ORD-010508,ORD-014078,ORD-013338",285.32,224.46,224.1,776.2,4,4,54.94,DRV-0031,3,54.94
RTE-01250,VEH-0155,Bike,2024-11-01,"ORD-003515,ORD-006365,ORD-011930,ORD-005562,ORD-011418,ORD-011873",54.54,47.42,530.9,87.9,6,6,16.5,DRV-0308,14,16.5
RTE-01251,VEH-0598,Truck,2024-09-08,"ORD-002697,ORD-002625,ORD-007853,ORD-010148",33.82,18.09,51.5,391.5,4,4,1439.0 Wh,DRV-0673,11,1439.0
RTE-01252,VEH-0685,Truck,2024-12-22,"ORD-004447,ORD-005829,ORD-008852,ORD-005787,ORD-013956,ORD-008052",208.21,84.43,492.8,60.1,6,5,410.0 Wh,DRV-0137,12,410.0
RTE-01253,VEH-0132,Drone,2024-12-25,"ORD-008605,ORD-007673,ORD-014534",360.43,451.75,312.9,310.6,3,1,30.34,,14,30.34
RTE-01254,VEH-0108,Drone,2024-04-22,"ORD-009509,ORD-000246,ORD-004155,ORD-000222,ORD-002778,ORD-011404",215.1,191.83,318.2,546.1,6,6,2051.0 Wh,,11,2051.0
RTE-01255,VEH-0052,Drone,2024-02-17,"ORD-004369,ORD-010106,ORD-012365,ORD-005099,ORD-013133",105.59,354.95,280.8,116.4,5,5,21.03,,12,21.03
RTE-01256,VEH-0044,Drone,2024-04-10,"ORD-008696,ORD-000084",398.05,12.38,311.6,772.4,2,2,23.77 L,,12,23.77
RTE-01257,VEH-0327,Bike,2024-08-07,"ORD-006553,ORD-008374,ORD-014110",263.36,321.48,194.7,281.9,3,2,49.59,DRV-0105,12,49.59
RTE-01258,VEH-0434,Van,2025-01-31,ORD-009064,180.45,182.97,302.7,777.5,1,1,5.01,DRV-0808,13,5.01
RTE-01259,VEH-0328,Bike,2025-02-14,"ORD-002786,ORD-013249,ORD-012643",200.69,145.75,612.0,44.8,3,3,31.04 L,DRV-0420,4,31.04
RTE-01260,VEH-0241,Bike,2025-04-20,"ORD-013367,ORD-012369,ORD-003384,ORD-000311,ORD-002514,ORD-008615",122.48,330.39,564.9,675.9,6,6,17.81,DRV-0691,10,17.81
RTE-01261,VEH-0112,Drone,2024-12-02,"ORD-007947,ORD-013267,ORD-002680,ORD-003873,ORD-007179,ORD-002541",410.23,119.4,667.5,424.2,6,6,44.86,,14,44.86
RTE-01262,VEH-0001,Drone,2025-05-29,"ORD-010841,ORD-003553,ORD-001324,ORD-002114",380.63,102.06,614.7,461.4,4,4,38.31 L,,3,38.31
RTE-01263,VEH-0251,Bike,2024-06-03,ORD-010325,215.19,286.56,15.4,341.9,1,1,1511.0 Wh,DRV-0106,8,1511.0
RTE-01264,VEH-0212,Bike,2024-03-16,"ORD-013110,ORD-014521",400.24,,692.8,405.0,2,2,42.21 L,DRV-0215,14,42.21
RTE-01265,VEH-0362,Bike,2024-03-23,ORD-001436,188.1,91.53,374.3,97.1,1,1,1.57,DRV-0013,4,1.57
RTE-01266,VEH-0504,Van,2025-04-22,"ORD-001788,ORD-010273,ORD-009771,ORD-001905,ORD-014864,ORD-013380",185.29,32.06,349.9,522.6,6,6,908.0 Wh,DRV-0740,8,908.0
RTE-01267,VEH-0110,Drone,2025-05-31,"ORD-006163,ORD-008079,ORD-012029,ORD-013598",392.37,53.9,613.6,110.8,4,4,2104.0 Wh,,3,2104.0
RTE-01268,VEH-0614,Truck,2025-02-16,"ORD-007752,ORD-001178,ORD-009002,ORD-004712,ORD-011127",269.66,327.84,655.3,30.0,5,5,1347.0 Wh,DRV-0255,5,1347.0
RTE-01269,VEH-0167,Bike,2024-04-29,"ORD-008209,ORD-006381,ORD-005812,ORD-014289,ORD-014765",392.26,3.83,338.5,441.8,5,5,1974.0 Wh,DRV-0356,4,1974.0
RTE-01270,VEH-0346,Bike,2024-03-25,"ORD-013450,ORD-009522,ORD-009615,ORD-005596,ORD-007722,ORD-010942,ORD-013366,ORD-008389,ORD-009281",78.05,427.56,678.0,26.3,9,9,633.0 Wh,DRV-0401,3,633.0
RTE-01271,VEH-0297,Bike,2024-02-18,"ORD-014183,ORD-012560,ORD-006187,ORD-000038,ORD-011424,ORD-002383",317.59,405.67,623.6,602.6,6,6,1505.0 Wh,DRV-0706,10,1505.0
RTE-01272,VEH-0448,Van,2024-10-15,"ORD-002553,ORD-000517,ORD-000443",136.41,218.46,403.1,594.4,3,3,387.0 Wh,DRV-0819,11,387.0
RTE-01273,VEH-0173,Bike,2025-04-05,"ORD-007521,ORD-008074,ORD-011112,ORD-013037,ORD-003501,ORD-005917",211.65,,307.6,687.1,6,6,4.0,DRV-0886,5,4.0
RTE-01274,VEH-0329,Bike,2025-04-28,"ORD-005996,ORD-007493,ORD-003852,ORD-011185,ORD-003825,ORD-007878,ORD-002746,ORD-012569,ORD-005038",91.22,255.67,348.8,682.3,9,8,1447.0 Wh,DRV-0292,4,1447.0
RTE-01275,VEH-0205,Bike,2024-05-21,"ORD-005874,ORD-001305,ORD-003884,ORD-005980,ORD-001703,ORD-009023,ORD-014286,ORD-004043,ORD-008513",3.08,318.18,304.3,470.8,9,8,1007.0 Wh,DRV-0618,8,1007.0
RTE-01276,VEH-0043,Drone,2024-02-04,ORD-013033,223.27,314.21,675.2,224.2,1,1,6.16,,4,6.16
RTE-01277,VEH-0666,Truck,2025-06-28,"ORD-001003,ORD-003551,ORD-008325,ORD-007767",98.43,173.04,606.6,746.7,4,4,643.0 Wh,DRV-0767,7,643.0
RTE-01278,VEH-0255,Bike,2024-04-08,"ORD-007396,ORD-001510,ORD-010597",30.24,455.0,347.0,409.3,3,2,1012.0 Wh,DRV-0358,4,1012.0
RTE-01279,VEH-0097,Drone,2025-01-04,"ORD-008691,ORD-008844,ORD-008551,ORD-000720",331.28,198.42,409.4,678.8,4,4,1500.0 Wh,,13,1500.0
RTE-01280,VEH-0668,Truck,2024-12-22,"ORD-000563,ORD-001075,ORD-012107",362.54,245.39,364.5,225.9,3,3,273.0 Wh,DRV-0605,9,273.0
RTE-01281,VEH-0646,Truck,2024-03-26,"ORD-007514,ORD-008897,ORD-002541,ORD-006582",72.56,380.78,186.6,461.0,4,4,647.0 Wh,DRV-0074,13,647.0
RTE-01282,VEH-0098,Drone,2024-08-05,"ORD-013215,ORD-001059,ORD-006619,ORD-000552,ORD-007214,ORD-011184,ORD-012832",215.6,350.9,629.2,512.3,7,7,16.83 L,,5,16.83
RTE-01283,VEH-0439,Van,2024-06-24,"ORD-002690,ORD-001860,ORD-004083",131.31,,477.9,82.0,3,3,639.0 Wh,DRV-0505,3,639.0
RTE-01284,VEH-0400,Bike,2024-03-19,"ORD-004518,ORD-003589,ORD-006438,ORD-005921,ORD-011726,ORD-011301",152.38,79.04,300.0,488.8,6,6,249.0 Wh,DRV-0610,10,249.0
RTE-01285,VEH-0146,Bike,2025-02-25,"ORD-006514,ORD-010323,ORD-008558",145.88,242.34,541.0,685.9,3,3,38.96 L,DRV-0061,12,38.96
RTE-01286,VEH-0115,Drone,2025-01-05,"ORD-007023,ORD-008582,ORD-002239,ORD-010128",36.63,456.16,487.0,367.5,4,4,37.66,,13,37.66
RTE-01287,VEH-0444,Van,2025-01-24,"ORD-006151,ORD-014058,ORD-007871,ORD-003589,ORD-007678,ORD-007335,ORD-009751",383.87,428.87,258.0,702.9,7,6,8.8,DRV-0451,4,8.8
RTE-01288,VEH-0028,Drone,2024-11-26,"ORD-005135,ORD-013789,ORD-012182",412.31,239.14,469.6,687.8,3,3,17.92,,7,17.92
RTE-01289,VEH-0248,Bike,2024-02-16,ORD-001809,384.78,26.89,217.5,786.6,1,1,0.67,DRV-0586,4,0.67
RTE-01290,VEH-0663,Truck,2025-05-08,"ORD-002789,ORD-008874,ORD-011576,ORD-009403,ORD-003738,ORD-003824,ORD-004386,ORD-009981,ORD-007195",399.14,73.45,567.8,699.9,9,9,420.0 Wh,DRV-0463,6,420.0
RTE-01291,VEH-0643,Truck,2024-12-16,ORD-013342,103.79,270.23,442.6,497.7,1,0,42.48,DRV-0690,10,42.48
RTE-01292,VEH-0183,Bike,2024-02-27,"ORD-013948,ORD-004672,ORD-014658,ORD-009929,ORD-003767",104.77,69.23,642.1,337.7,5,5,1142.0 Wh,DRV-0452,10,1142.0
RTE-01293,VEH-0695,Truck,2025-04-25,"ORD-013300,ORD-001409,ORD-000369,ORD-007775,ORD-005978",137.02,413.37,24.0,58.3,5,5,1239.0 Wh,DRV-0268,10,1239.0
RTE-01294,VEH-0506,Van,2024-08-10,"ORD-013510,ORD-006620,ORD-000459,ORD-011821",417.13,22.37,94.0,25.5,4,4,1367.0 Wh,DRV-0234,14,1367.0
RTE-01295,VEH-0058,Drone,2025-04-29,"ORD-013321,ORD-013665,ORD-010093,ORD-003901,ORD-010526,ORD-008187,ORD-007789,ORD-011497",152.57,396.88,583.1,424.5,8,8,35.4 L,,12,35.4
RTE-01296,VEH-0648,Truck,2024-03-25,"ORD-007377,ORD-008490,ORD-004955",262.2,116.93,597.7,635.2,3,3,46.68 L,DRV-0383,9,46.68
RTE-01297,VEH-0513,Van,2025-03-08,"ORD-004680,ORD-000040,ORD-011234,ORD-003076,ORD-005616,ORD-000036,ORD-007198,ORD-006336,ORD-008665",366.05,118.35,148.7,642.0,9,9,33.69 L,DRV-0628,6,33.69
RTE-01298,VEH-0586,Truck,2025-05-09,"ORD-007931,ORD-000401,ORD-002756,ORD-010678",184.12,146.37,555.1,626.0,4,4,27.09,DRV-0602,11,27.09
RTE-01299,VEH-0255,Bike,2025-03-05,"ORD-001588,ORD-000722,ORD-009853,ORD-012672,ORD-007946,ORD-004942,ORD-012002",328.68,38.57,158.7,667.2,7,5,5.96,DRV-0376,10,5.96
RTE-01300,VEH-0352,Bike,2024-07-14,"ORD-004525,ORD-009583,ORD-000114,ORD-002095,ORD-013021,ORD-007887",352.12,356.11,250.4,683.8,6,6,13.22 L,DRV-0268,9,13.22
RTE-01301,VEH-0552,Van,2024-04-17,ORD-009201,319.34,430.15,246.5,380.1,1,0,48.91,DRV-0405,6,48.91
RTE-01302,VEH-0498,Van,2025-02-19,"ORD-003623,ORD-006947,ORD-008388,ORD-014712,ORD-003067,ORD-010561",148.35,264.55,668.8,786.0,6,6,2083.0 Wh,DRV-0225,3,2083.0
RTE-01303,VEH-0058,Drone,2025-01-30,"ORD-009596,ORD-000212,ORD-006095",171.27,260.65,353.4,348.5,3,3,33.19,,12,33.19
RTE-01304,VEH-0008,Drone,2024-01-12,"ORD-011175,ORD-010077,ORD-010278,ORD-000464,ORD-002406,ORD-008236,ORD-013726",108.99,,566.2,667.8,7,7,23.94,,8,23.94
RTE-01305,VEH-0039,Drone,2025-06-16,"ORD-006020,ORD-001200,ORD-000754,ORD-007089",334.36,334.31,339.7,33.8,4,4,30.2 L,,10,30.2
RTE-01306,VEH-0180,Bike,2024-12-31,"ORD-006436,ORD-006795",316.58,50.56,443.5,26.9,2,0,696.0 Wh,DRV-0470,14,696.0
RTE-01307,VEH-0050,Drone,2025-02-04,"ORD-003970,ORD-014165,ORD-001071,ORD-007072,ORD-001290,ORD-007992",288.55,290.44,281.3,111.5,6,4,1344.0 Wh,,10,1344.0
RTE-01308,VEH-0518,Van,2024-12-03,"ORD-010338,ORD-014888",368.07,138.67,309.8,576.8,2,2,870.0 Wh,DRV-0309,10,870.0
RTE-01309,VEH-0537,Van,2024-11-17,"ORD-011189,ORD-008794,ORD-011748,ORD-012304,ORD-012048",82.51,308.78,311.3,172.0,5,5,1148.0 Wh,DRV-0484,13,1148.0
RTE-01310,VEH-0699,Truck,2024-06-25,"ORD-004796,ORD-006157",157.26,106.76,652.2,342.9,2,1,459.0 Wh,DRV-0278,10,459.0
RTE-01311,VEH-0173,Bike,2024-02-15,"ORD-002126,ORD-010882",14.3,454.02,134.5,361.6,2,2,2.93 L,DRV-0403,7,2.93
RTE-01312,VEH-0116,Drone,2025-06-17,"ORD-012527,ORD-004085,ORD-006961,ORD-002709,ORD-003245,ORD-014140,ORD-014155,ORD-001600,ORD-002339",153.67,76.17,419.1,630.8,9,9,8.09 L,,10,8.09
RTE-01313,VEH-0695,Truck,2025-01-01,"ORD-001146,ORD-013684,ORD-007424,ORD-005398",39.0,136.02,223.1,504.4,4,3,855.0 Wh,DRV-0222,10,855.0
RTE-01314,VEH-0347,Bike,2024-02-05,"ORD-003940,ORD-002809,ORD-001334,ORD-014588,ORD-005979,ORD-002638,ORD-005956,ORD-010242,ORD-012060",282.86,318.83,625.9,358.6,9,9,16.77,DRV-0558,5,16.77
RTE-01315,VEH-0677,Truck,2024-09-23,"ORD-003705,ORD-006523,ORD-009241",321.51,416.2,600.0,516.9,3,3,22.83,DRV-0767,11,22.83
RTE-01316,VEH-0461,Van,2024-10-23,"ORD-013834,ORD-011591",370.35,459.84,690.1,221.1,2,2,53.98,DRV-0293,12,53.98
RTE-01317,VEH-0479,Van,2025-05-11,"ORD-014329,ORD-009087,ORD-006859",6.75,144.28,423.3,109.3,3,3,36.75,DRV-0563,4,36.75
RTE-01318,VEH-0439,Van,2024-01-08,"ORD-004388,ORD-012019,ORD-004896",406.33,283.28,348.6,515.7,3,2,1725.0 Wh,DRV-0408,9,1725.0
RTE-01319,VEH-0685,Truck,2025-01-22,"ORD-003165,ORD-012068,ORD-008208,ORD-005451,ORD-011085",388.31,380.29,461.9,366.2,5,5,662.0 Wh,DRV-0885,8,662.0
RTE-01320,VEH-0582,Truck,2025-01-14,"ORD-002293,ORD-009573",233.4,121.15,455.5,653.6,2,2,50.76 L,DRV-0746,11,50.76
RTE-01321,VEH-0069,Drone,2024-05-20,"ORD-001146,ORD-010652,ORD-000434",76.71,232.61,28.8,628.9,3,3,747.0 Wh,,5,747.0
RTE-01322,VEH-0010,Drone,2025-02-08,ORD-008690,402.76,400.02,559.7,457.6,1,0,1791.0 Wh,,7,1791.0
RTE-01323,VEH-0666,Truck,2024-04-13,"ORD-002634,ORD-012760,ORD-014526,ORD-013558,ORD-010947,ORD-012570,ORD-013795",234.08,,32.2,215.5,7,6,13.87 L,DRV-0025,9,13.87
RTE-01324,VEH-0222,Bike,2025-05-21,"ORD-006371,ORD-010574,ORD-006103,ORD-000261",385.94,459.57,38.7,58.2,4,4,29.96 L,DRV-0240,7,29.96
RTE-01325,VEH-0098,Drone,2025-01-10,"ORD-012572,ORD-006668,ORD-014264,ORD-000877",336.67,,200.6,524.2,4,4,57.96 L,,10,57.96
RTE-01326,VEH-0272,Bike,2024-08-21,ORD-007276,253.15,451.28,301.5,197.3,1,1,1344.0 Wh,DRV-0449,5,1344.0
RTE-01327,VEH-0594,Truck,2025-01-05,"ORD-007422,ORD-013761,ORD-009461,ORD-013856,ORD-013276,ORD-012141,ORD-011550",308.43,297.81,654.3,528.8,7,7,38.69,DRV-0540,10,38.69
RTE-01328,VEH-0279,Bike,2024-10-08,"ORD-011055,ORD-012266,ORD-009653,ORD-011591,ORD-003718,ORD-000664,ORD-001505,ORD-000269,ORD-005149",410.07,361.95,506.1,132.3,9,9,37.63 L,DRV-0618,13,37.63
RTE-01329,VEH-0269,Bike,2025-02-02,"ORD-003504,ORD-006019,ORD-001340,ORD-008691,ORD-010794,ORD-001453,ORD-014833,ORD-002644,ORD-012718",142.98,281.23,94.1,455.7,9,8,2061.0 Wh,DRV-0407,12,2061.0
RTE-01330,VEH-0529,Van,2024-04-21,"ORD-013782,ORD-012710,ORD-011400,ORD-011755,ORD-000844",70.41,10.91,393.5,189.9,5,5,911.0 Wh,DRV-0889,9,911.0
RTE-01331,VEH-0208,Bike,2025-03-02,"ORD-010256,ORD-009717,ORD-010673,ORD-009658,ORD-010938,ORD-000233",241.94,150.84,310.6,488.4,6,6,9.25,DRV-0100,7,9.25
