Date,City Name,temp,Temp Unit,humidity_%,Precipitation (mm),wind_speed_kmph,Visibility_KM,condition,storm_alert
2024-07-14,Madurai,24.1,C,71,1.0,9.4,11.3,Cloudy,N
15-07-2024,Madurai,19.1,C,null,0.5,24.7,6.9,Clear,N
16-07-2024,Madurai,27.9,C,85,102.5,22.0,4.9,Thunderstorm,
17-07-2024,Madurai,73.2,F,61,0.3,22.5,4.7,clear,N
18-07-2024,Madurai,25.1,C,67,1.3,25.9,9.9,Clear,N
19-07-2024,Madurai,24.2,C,78,0.5,32.5,11.2,Clear,N
20-07-2024,Madurai,22.2,C,49,0.1,10.3,7.9,Cloudy,N
2024-07-21,Madurai,23.6,,69,108.3,6.8,10.0,Thunderstorm,no
22-07-2024,Madurai,20.1,C,62,1.9,9.9,11.3,clear,N
23-07-2024,Madurai,20.4,,69,1.6,2.9,2.4,Fog,N
2024-07-24,Madurai,63.6,F,84,1.9,30.2,6.2,Clear,N
25-07-2024,Madurai,22.9,C,74,1.2,35.6,11.1,Sunny,N
26-07-2024,Madurai,18.5,C,84,0.6,14.1,10.8,Cloudy,N
2024-07-27,Madurai,69.4,,89,1.7,21.6,1.0,Fog,N
2024-07-28,Madurai,24.7,C,89,1.9,9.2,5.3,Clear,N
29-07-2024,Madurai,15.3,,73,80.6,22.9,7.7,Rain,N
30-07-2024,Madurai,16.6,C,56,18.4,36.7,8.7,Rain,
2024-07-31,Madurai,21.7,C,74,46.7,17.5,6.9,Thunderstorm,N
02-08-2024,Madurai,19.8,C,41,0.8,40.7,8.1,Clear,N
2024-08-03,Madurai,25.4,,76,1.0,6.2,9.5,Clear,N
04-08-2024,Madurai,19.8,C,92,55.0,32.1,7.0,Rain,no
2024-08-05,Madurai,13.2,,,1.5,24.5,8.1,Sunny,N
2024-08-06,Madurai,62.8,F,43,1.2,11.8,4.6,Clear,N
07-08-2024,Madurai,19.3,C,85,1.6,6.3,9.6,Clear,N
2024-08-08,Madurai,,,49,0.7,20.5,11.6,Clear,N
09-08-2024,Madurai,21.1,C,93,38.2,44.5,4.0,Rain,no
10-08-2024,Madurai,61.0,F,90,1.3,41.5,9.5,Cloudy,N
11-08-2024,Madurai,16.6,C,49,54.3,15.4,8.5,rain,no
2024-08-12,Madurai,21.2,C,33,1.6,9.8,9.7,Cloudy,N
14-08-2024,Madurai,22.8,,77,51.3,27.4,8.4,Rain,
15-08-2024,Madurai,19.6,C,unknown,12.1,12.6,6.6,Thunderstorm,N
2024-08-16,Madurai,20.5,C,37,0.9,44.7,6.6,clear,N
17-08-2024,Madurai,15.6,C,63,1.7,5.3,4.9,Cloudy,N
18-08-2024,Madurai,18.9,C,41,1.7,23.6,11.2,Cloudy,N
20-08-2024,Madurai,24.2,C,47,1.5,35.5,1.6,Fog,N
21-08-2024,Madurai,17.5,,73,0.7,9.1,6.1,CLEAR,N
2024-08-22,Madurai,18.4,C,86,0.8,38.7,11.6,Cloudy,N
2024-08-23,Madurai,17.7,C,53,0.2,24.0,2.4,Fog,N
2024-08-24,Madurai,16.3,C,69,0.1,21.8,4.4,Cloudy,N
2024-08-25,Madurai,15.7,C,45,0.5,40.5,2.0,Fog,N
26-08-2024,Madurai,18.0,,46,107.5,41.1,8.1,rain,no
2024-08-27,Madurai,16.6,C,68,0.8,2.6,7.5,Clear,N
2024-08-28,Madurai,18.1,C,null,64.1,13.3,10.2,rain,N
2024-08-29,Madurai,,,56,0.2,34.2,9.5,clear,N
2024-08-30,Madurai,61.1,F,92,0.8,43.2,8.8,Cloudy,N
31-08-2024,Madurai,60.1,,62,0.9,27.2,8.1,Sunny,N
2024-09-01,Madurai,12.2,C,29,1.7,24.8,10.9,Cloudy,N
02-09-2024,Madurai,16.8,C,61,0.6,8.1,11.8,Sunny,N
03-09-2024,Madurai,17.8,C,46,0.2,12.0,8.9,Clear,N
2024-09-04,Madurai,18.4,,39,1.6,9.3,7.0,Sunny,N
05-09-2024,Madurai,13.9,C,37,0.9,37.9,9.1,Cloudy,N
2024-09-06,Madurai,12.3,C,90,0.4,33.8,6.0,CLEAR,N
2024-09-07,Madurai,13.1,C,95,0.8,25.0,5.2,Sunny,N
2024-09-08,Madurai,15.9,C,75,0.7,26.0,7.7,Cloudy,N
2024-09-09,Madurai,58.3,F,48,1.8,15.1,10.0,Cloudy,N
10-09-2024,Madurai,-,C,49,30.0,17.1,4.0,Heavy Rain,yes
11-09-2024,Madurai,21.1,C,58,0.1,11.7,10.9,Sunny,N
12-09-2024,Madurai,10.7,C,50,0.1,30.6,5.2,Sunny,N
13-09-2024,Madurai,56.4,,80,1.9,23.8,8.2,Sunny,N
2024-09-14,Madurai,16.8,C,80,1.3,2.3,7.5,Cloudy,N
15-09-2024,Madurai,15.0,C,78,0.8,30.6,10.3,Clear,N
2024-09-16,Madurai,15.1,C,72,93.7,40.9,10.0,Heavy Rain,no
2024-09-17,Madurai,15.4,C,33,1.4,44.5,7.6,Clear,N
18-09-2024,Madurai,14.5,C,42,1.1,27.7,7.5,Cloudy,N
19-09-2024,Madurai,19.0,C,83,0.6,20.5,6.3,Cloudy,N
20-09-2024,Madurai,21.3,C,39,94.3,29.9,5.5,Heavy Rain,no
2024-09-21,Madurai,17.8,C,28,1.1,24.5,1.1,Fog,N
22-09-2024,Madurai,64.6,F,48,0.1,16.1,8.7,Cloudy,N
2024-09-23,Madurai,13.8,C,68,97.7,37.4,11.4,rain,Y
24-09-2024,Madurai,13.3,,80,1.9,36.0,1.9,Fog,N
25-09-2024,Madurai,21.0,,97,0.4,2.0,5.6,Sunny,N
2024-09-26,Madurai,11.0,C,37,0.6,5.0,4.5,Clear,N
2024-09-27,Madurai,13.6,C,89,1.0,25.9,9.8,Clear,N
2024-09-28,Madurai,18.2,C,46,99.7,26.3,10.9,Rain,
29-09-2024,Madurai,66.9,F,77,0.0,25.5,8.0,Clear,N
2024-09-30,Madurai,16.0,,43,0.8,3.9,6.5,Clear,N
01-10-2024,Madurai,14.6,C,42,1.6,5.4,6.4,Cloudy,N
2024-10-02,Madurai,13.9,C,38,0.9,39.6,9.5,Cloudy,N
2024-10-03,Madurai,25.0,C,47,35.3,35.7,6.7,Rain,no
04-10-2024,Madurai,16.4,C,86,1.4,24.7,6.3,Sunny,N
2024-10-05,Madurai,10.9,C,82,1.8,3.3,6.0,Clear,N
07-10-2024,Madurai,20.9,C,84,0.5,10.3,8.1,Sunny,N
08-10-2024,Madurai,15.0,C,74,14.8,43.2,6.9,Heavy Rain,N
09-10-2024,Madurai,14.3,C,66,1.4,36.7,6.0,Clear,N
10-10-2024,Madurai,13.6,C,58,54.8,31.1,4.8,Thunderstorm,N
2024-10-11,Madurai,14.7,C,45,101.4,14.3,6.4,Heavy Rain,N
2024-10-12,Madurai,18.9,C,52,0.7,40.7,9.5,Clear,N
13-10-2024,Madurai,12.9,C,75,1.2,13.0,4.6,Sunny,N
14-10-2024,Madurai,14.6,C,63,1.2,40.7,11.8,Clear,N
15-10-2024,Madurai,18.7,C,97,0.5,4.1,6.2,Cloudy,N
2024-10-16,Madurai,17.9,C,37,0.1,36.1,7.5,Cloudy,N
2024-10-17,Madurai,16.9,,33,1.3,44.2,5.1,Cloudy,N
18-10-2024,Madurai,60.0,F,45,35.4,27.9,6.7,Thunderstorm,N
19-10-2024,Madurai,66.3,F,62,1.7,30.8,5.1,Cloudy,N
20-10-2024,Madurai,15.4,C,53,0.3,27.5,11.7,CLEAR,N
2024-10-21,Madurai,15.6,C,91,1.6,N/A,8.1,Clear,N
22-10-2024,Madurai,19.5,C,51,1.0,36.3,12.0,clear,N
23-10-2024,Madurai,15.8,C,43,1.4,27.6,11.4,Cloudy,N
24-10-2024,Madurai,19.1,C,31,78.3,28.2,6.9,rain,no
2024-10-25,Madurai,59.5,,31,0.6,13.2,7.1,Clear,N
26-10-2024,Madurai,56.6,F,90,1.6,21.0,4.1,Clear,N
2024-10-27,Madurai,14.5,C,74,27.2,9.2,8.7,Thunderstorm,
2024-10-28,Madurai,17.8,,32,1.4,26.4,5.8,Clear,N
29-10-2024,Madurai,17.6,C,38,1.5,11.1,7.3,Sunny,N
30-10-2024,Madurai,20.3,C,41,89.9,5.9,6.9,Rain,
2024-10-31,Madurai,17.4,C,54,1.0,21.4,10.0,Clear,N
2024-11-01,Madurai,17.0,C,64,0.3,36.0,4.6,Clear,N
02-11-2024,Madurai,18.9,C,53,0.2,4.9,4.9,Cloudy,N
2024-11-03,Madurai,15.7,C,55,0.2,27.3,5.5,clear,N
2024-11-04,Madurai,20.0,,47,0.6,26.2,8.5,Clear,N
05-11-2024,Madurai,56.3,F,28,1.6,7.7,7.3,Cloudy,N
2024-11-06,Madurai,20.9,C,54,97.1,28.5,11.7,rain,yes
2024-11-07,Madurai,12.9,C,62,0.3,27.7,8.2,Clear,N
08-11-2024,Madurai,17.0,C,32,97.1,41.2,6.8,rain,N
09-11-2024,Madurai,64.3,F,76,0.3,4.4,4.3,clear,N
2024-11-10,Madurai,16.5,,-,1.6,40.4,5.6,Clear,N
2024-11-11,Madurai,13.6,C,87,1.1,24.6,9.3,Clear,N
12-11-2024,Madurai,20.9,C,45,0.2,14.6,4.4,Sunny,N
2024-11-13,Madurai,NA,C,52,24.0,40.3,9.9,Thunderstorm,
2024-11-14,Madurai,77.3,F,44,94.1,7.7,9.3,Rain,N
2024-11-15,Madurai,N/A,C,43,0.6,38.7,11.2,Clear,N
16-11-2024,Madurai,15.6,C,94,0.1,23.3,6.1,Clear,N
2024-11-17,Madurai,N/A,C,64,0.3,27.1,9.8,Cloudy,N
18-11-2024,Madurai,24.6,C,61,1.6,34.6,2.0,Fog,N
19-11-2024,Madurai,14.7,C,77,76.4,18.7,7.9,Rain,N
2024-11-20,Madurai,16.6,,54,0.2,29.2,10.8,clear,N
21-11-2024,Madurai,18.9,C,77,1.3,15.2,5.3,Cloudy,N
23-11-2024,Madurai,14.2,,59,1.8,41.3,5.8,Clear,N
24-11-2024,Madurai,21.9,C,74,1.1,10.7,11.0,Sunny,N
25-11-2024,Madurai,17.7,C,61,1.5,36.1,9.5,Cloudy,N
2024-11-26,Madurai,67.7,F,53,83.0,3.8,9.6,Thunderstorm,yes
27-11-2024,Madurai,NA,C,89,0.4,6.0,8.1,Clear,N
2024-11-28,Madurai,67.7,F,62,0.6,12.7,6.2,Sunny,N
2024-11-29,Madurai,19.0,C,47,0.4,30.9,9.5,Clear,N
30-11-2024,Madurai,18.9,C,38,0.3,38.0,11.4,Clear,N
01-12-2024,Madurai,21.4,C,94,11.8,17.3,4.3,Rain,yes
2024-12-02,Madurai,19.9,C,81,0.4,35.1,11.9,Cloudy,N
03-12-2024,Madurai,19.2,C,92,114.3,7.4,4.1,Rain,Y
04-12-2024,Madurai,22.0,C,73,74.2,18.2,7.6,Thunderstorm,no
2024-12-05,Madurai,20.6,C,N/A,70.3,42.6,9.0,Rain,Y
06-12-2024,Madurai,22.6,C,37,34.4,39.3,5.9,Rain,no
2024-12-07,Madurai,21.5,C,84,93.1,35.6,9.4,Rain,
08-12-2024,Madurai,-,C,55,1.8,36.4,6.5,Clear,N
2024-12-09,Madurai,19.0,,56,99.4,35.0,6.7,rain,no
2024-12-10,Madurai,16.5,C,77,34.0,34.6,8.6,rain,N
2024-12-11,Madurai,26.6,C,83,1.3,13.2,4.7,Clear,N
2024-12-12,Madurai,19.5,C,65,1.8,9.0,7.0,Clear,N
2024-12-13,Madurai,26.0,C,87,1.8,8.0,12.0,Cloudy,N
14-12-2024,Madurai,18.1,,60,64.6,42.8,5.4,Rain,N
15-12-2024,Madurai,  ,C,40,49.6,44.1,10.1,rain,N
16-12-2024,Madurai,21.1,C,90,1.4,38.8,7.9,Clear,N
17-12-2024,Madurai,21.5,C,86,2.0,6.2,0.7,Fog,N
2024-12-18,Madurai,19.6,C,55,0.5,11.6,10.1,Sunny,N
2024-12-19,Madurai,63.5,F,75,1.6,16.1,4.4,Clear,N
20-12-2024,Madurai,27.2,C,85,0.9,16.1,8.2,Cloudy,N
2024-12-21,Madurai,19.9,C,95,1.2,27.7,4.2,Cloudy,N
23-12-2024,Madurai,19.9,C,84,0.2,19.2,10.2,clear,N
24-12-2024,Madurai,18.4,C,56,0.7,13.9,9.9,clear,N
2024-12-25,Madurai,25.1,C,49,1.6,38.1,11.2,Clear,N
2024-12-26,Madurai,26.9,,72,98.1,23.6,9.9,Heavy Rain,Y
2024-12-27,Madurai,22.9,C,53,70.9,38.2,7.7,Rain,N
2024-12-28,Madurai,27.1,C,59,0.2,8.3,8.3,Clear,N
2024-12-29,Madurai,24.6,C,74,36.3,41.6,10.8,Rain,N
2024-12-30,Madurai,25.1,C,66,1.3,9.2,4.3,Sunny,N
2024-12-31,Madurai,,C,64,43.3,9.6,5.0,Thunderstorm,Y
2025-01-01,Madurai,28.3,C,91,1.0,23.4,9.8,Clear,N
02-01-2025,Madurai,24.0,C,94,10.4,4.1,7.3,Rain,no
03-01-2025,Madurai,24.8,C,33,62.6,6.2,7.8,Heavy Rain,N
04-01-2025,Madurai,25.2,C,30,112.1,23.3,4.3,Heavy Rain,N
2025-01-05,Madurai,26.7,,31,1.0,7.4,5.5,Cloudy,N
2025-01-06,Madurai,81.0,,85,0.5,26.6,1.9,Fog,N
07-01-2025,Madurai,  ,C,95,1.2,13.1,5.7,Cloudy,N
08-01-2025,Madurai,77.6,F,82,1.8,20.6,4.9,Clear,N
2025-01-09,Madurai,24.9,C,38,0.6,3.3,5.5,Cloudy,N
2025-01-10,Madurai,24.2,C,96,116.3,5.7,6.8,Rain,yes
11-01-2025,Madurai,28.2,,86,2.0,15.5,7.7,Cloudy,N
2025-01-12,Madurai,21.7,,58,0.7,4.0,10.5,Sunny,N
13-01-2025,Madurai,28.8,C,41,53.1,18.6,6.2,Rain,
2025-01-14,Madurai,24.3,,34,0.6,17.2,10.2,Cloudy,N
15-01-2025,Madurai,67.9,,38,1.2,34.5,5.8,Clear,N
2025-01-16,Madurai,-,C,50,0.5,36.1,6.8,Clear,N
2025-01-17,Madurai,26.1,C,97,31.6,15.5,7.2,Rain,N
18-01-2025,Madurai,26.8,,91,0.8,22.9,11.3,Sunny,N
2025-01-19,Madurai,74.3,F,37,1.9,5.8,7.8,Sunny,N
20-01-2025,Madurai,25.4,C,87,1.6,11.3,4.8,Clear,N
2025-01-21,Madurai,33.2,C,44,0.3,33.2,9.1,clear,N
2025-01-22,Madurai,81.4,,  ,1.2,35.1,0.9,Fog,N
23-01-2025,Madurai,23.8,,55,71.6,5.6,9.2,Heavy Rain,yes
2025-01-24,Madurai,29.5,C,35,0.0,6.0,9.2,Sunny,N
2025-01-25,Madurai,30.8,C,76,1.4,27.7,6.8,Cloudy,N
26-01-2025,Madurai,31.6,C,81,1.2,17.5,7.0,Cloudy,N
28-01-2025,Madurai,91.4,,78,0.9,13.4,10.5,Cloudy,N
29-01-2025,Madurai,27.1,,44,1.7,40.7,9.1,Cloudy,N
2025-01-30,Madurai,28.7,,63,64.5,39.8,5.4,Thunderstorm,
31-01-2025,Madurai,31.0,C,63,5.4,6.0,10.0,Rain,
01-02-2025,Madurai,27.3,C,-,16.6,8.2,11.3,Heavy Rain,Y
02-02-2025,Madurai,31.7,C,37,0.5,null,6.9,Clear,N
2025-02-03,Madurai,27.4,C,39,1.3,21.1,7.5,clear,N
2025-02-04,Madurai,  ,C,95,1.4,2.3,11.1,clear,N
2025-02-05,Madurai,28.0,C,87,1.1,30.3,4.8,Cloudy,N
06-02-2025,Madurai,,C,78,11.6,12.3,10.9,Rain,N
2025-02-07,Madurai,28.8,C,48,1.5,23.7,8.6,Cloudy,N
2025-02-08,Madurai,87.4,,41,118.5,34.4,7.9,rain,N
10-02-2025,Madurai,27.8,,92,57.6,13.4,10.7,rain,no
2025-02-11,Madurai,27.9,C,52,1.0,27.5,10.8,clear,N
12-02-2025,Madurai,27.2,C,83,0.8,17.4,4.9,Cloudy,N
13-02-2025,Madurai,23.8,C,-,1.4,21.4,10.2,Clear,N
14-02-2025,Madurai,26.7,,51,0.8,38.3,7.6,Clear,N
15-02-2025,Madurai,null,,58,0.9,22.2,8.6,CLEAR,N
16-02-2025,Madurai,28.2,C,67,1.2,20.5,8.0,Clear,N
17-02-2025,Madurai,29.2,C,91,22.4,14.5,6.7,Heavy Rain,Y
2025-02-18,Madurai,28.7,C,70,1.8,43.9,8.3,clear,N
2025-02-19,Madurai,33.2,,92,0.4,12.8,10.2,Clear,N
2025-02-20,Madurai,29.4,,57,0.3,22.3,8.5,Cloudy,N
2025-02-21,Madurai,33.2,,38,31.8,41.9,6.4,Rain,
22-02-2025,Madurai,94.1,,28,0.8,44.4,7.1,Clear,N
2025-02-23,Madurai,28.1,C,46,1.2,  ,1.4,Fog,N
24-02-2025,Madurai,28.4,C,66,65.0,36.8,9.1,Rain,N
2025-02-25,Madurai,33.5,C,52,0.8,5.2,9.1,CLEAR,N
26-02-2025,Madurai,30.4,C,44,0.3,16.6,2.2,Fog,N
27-02-2025,Madurai,33.1,C,72,0.2,43.0,8.3,Cloudy,N
2025-02-28,Madurai,31.9,C,60,59.3,26.4,7.7,Rain,no
2025-03-01,Madurai,32.2,C,46,0.5,21.9,6.6,Cloudy,N
2025-03-02,Madurai,79.0,F,34,1.6,33.4,7.6,clear,N
03-03-2025,Madurai,35.3,C,86,40.5,40.7,4.6,Rain,
04-03-2025,Madurai,31.8,C,79,0.7,25.2,9.0,Sunny,N
2025-03-05,Madurai,83.9,F,69,1.0,17.3,11.2,Sunny,N
2025-03-06,Madurai,26.9,,67,0.0,12.2,10.8,Clear,N
2025-03-07,Madurai,98.0,F,78,86.3,2.5,9.9,Rain,N
2025-03-08,Madurai,30.6,C,65,1.5,12.7,6.8,Clear,N
09-03-2025,Madurai,29.2,C,72,1.3,9.1,5.7,clear,N
10-03-2025,Madurai,30.8,C,89,1.3,33.3,1.2,Fog,N
2025-03-11,Madurai,33.4,,32,1.8,37.7,8.0,CLEAR,N
2025-03-12,Madurai,28.9,C,84,0.1,30.7,6.5,Clear,N
2025-03-13,Madurai,31.6,C,  ,38.5,22.5,6.1,rain,N
14-03-2025,Madurai,32.0,C,33,11.4,19.8,9.1,Thunderstorm,no
2025-03-15,Madurai,36.2,C,92,38.0,19.8,9.7,Rain,Y
16-03-2025,Madurai,26.8,C,30,0.8,6.1,10.2,Clear,N
2025-03-17,Madurai,33.0,C,86,0.4,37.8,7.9,CLEAR,N
18-03-2025,Madurai,33.7,,85,0.5,27.0,8.1,Clear,N
19-03-2025,Madurai,28.2,C,,114.9,3.1,5.3,Heavy Rain,N
2025-03-20,Madurai,33.8,,60,0.3,32.2,6.2,Sunny,N
2025-03-21,Madurai,85.1,F,68,1.7,14.2,7.2,Clear,N
22-03-2025,Madurai,36.4,C,67,62.7,41.5,11.6,Thunderstorm,yes
23-03-2025,Madurai,32.9,C,58,19.6,19.7,9.2,Thunderstorm,yes
2025-03-24,Madurai,32.9,,N/A,1.2,25.2,11.9,Clear,N
25-03-2025,Madurai,36.1,C,59,0.2,43.2,7.2,Sunny,N
2025-03-26,Madurai,33.2,,63,1.4,40.7,5.6,Sunny,N
2025-03-28,Madurai,30.8,C,36,1.9,30.1,9.8,Cloudy,N
29-03-2025,Madurai,27.6,C,57,0.5,39.7,1.0,Fog,N
30-03-2025,Madurai,27.5,C,-,1.0,5.4,11.6,clear,N
31-03-2025,Madurai,34.0,C,74,64.8,15.3,5.3,Rain,N
01-04-2025,Madurai,35.8,,NA,100.8,30.3,5.1,rain,yes
2025-04-02,Madurai,32.5,C,96,0.5,18.7,8.1,Sunny,N
03-04-2025,Madurai,30.2,C,89,0.7,4.5,7.4,Cloudy,N
2025-04-04,Madurai,31.4,,37,80.7,3.2,9.8,Thunderstorm,yes
2025-04-05,Madurai,29.1,C,95,52.2,20.9,4.4,Rain,N
06-04-2025,Madurai,29.1,C,30,65.4,37.9,10.6,Heavy Rain,Y
07-04-2025,Madurai,29.6,C,  ,1.2,29.4,6.3,clear,N
2025-04-08,Madurai,101.3,F,65,1.4,29.8,4.1,Cloudy,N
09-04-2025,Madurai,33.9,C,51,98.2,9.7,10.1,Heavy Rain,N
2025-04-10,Madurai,29.6,C,N/A,0.0,41.1,10.8,CLEAR,N
2025-04-11,Madurai,32.3,,82,1.4,13.0,10.0,CLEAR,N
2025-04-12,Madurai,85.9,,37,0.8,37.4,2.7,Fog,N
2025-04-13,Madurai,33.4,C,47,0.2,15.7,10.6,CLEAR,N
14-04-2025,Madurai,80.8,F,86,1.2,14.4,7.1,Sunny,N
2025-04-15,Madurai,33.2,C,93,2.0,14.5,8.1,CLEAR,N
16-04-2025,Madurai,29.9,C,37,1.5,28.4,8.8,Cloudy,N
17-04-2025,Madurai,28.9,,76,0.4,8.7,2.7,Fog,N
2025-04-18,Madurai,34.0,C,59,6.0,42.9,11.9,Heavy Rain,
2025-04-19,Madurai,29.1,C,73,0.2,24.3,11.2,clear,N
20-04-2025,Madurai,33.0,C,40,1.8,12.2,6.5,Clear,N
21-04-2025,Madurai,28.6,,66,0.1,32.4,7.2,Clear,N
22-04-2025,Madurai,34.7,C,58,44.1,20.4,6.5,Rain,
23-04-2025,Madurai,24.8,,74,1.0,20.9,8.1,CLEAR,N
24-04-2025,Madurai,30.4,C,75,2.0,,10.6,Cloudy,N
2025-04-25,Madurai,28.0,C,87,0.1,30.1,4.2,Cloudy,N
2025-04-26,Madurai,32.0,C,94,0.8,10.7,7.2,Clear,N
27-04-2025,Madurai,28.6,C,90,0.0,33.8,9.9,Sunny,N
28-04-2025,Madurai,34.2,,45,1.7,28.9,2.5,Fog,N
30-04-2025,Madurai,30.6,C,97,0.8,13.9,11.7,Clear,N
2025-05-01,Madurai,28.3,C,56,0.8,21.0,5.2,Clear,N
02-05-2025,Madurai,29.9,C,87,0.6,36.9,7.0,Sunny,N
2025-05-03,Madurai,35.6,C,95,0.9,4.9,10.5,clear,N
04-05-2025,Madurai,28.1,,86,0.6,17.5,5.8,Clear,N
2025-05-05,Madurai,35.1,,79,95.0,30.3,9.2,Thunderstorm,Y
2025-05-06,Madurai,37.4,C,81,1.6,30.2,5.1,Clear,N
07-05-2025,Madurai,24.9,C,73,1.1,20.5,5.7,Clear,N
08-05-2025,Madurai,94.9,,92,0.3,22.0,10.4,Sunny,N
09-05-2025,Madurai,35.5,C,77,1.7,38.3,6.0,Sunny,N
10-05-2025,Madurai,27.7,C,64,15.0,5.3,5.0,Rain,N
11-05-2025,Madurai,26.5,C,50,77.6,30.7,8.8,rain,N
12-05-2025,Madurai,30.7,C,59,0.0,21.4,10.3,Clear,N
13-05-2025,Madurai,27.7,C,51,0.2,8.3,7.9,Clear,N
2025-05-14,Madurai,29.6,,79,0.9,11.8,5.1,Sunny,N
15-05-2025,Madurai,26.3,C,78,34.8,27.9,11.3,Heavy Rain,N
16-05-2025,Madurai,37.5,C,42,59.3,18.5,5.9,Rain,N
17-05-2025,Madurai,30.0,C,81,1.0,34.5,8.9,Cloudy,N
18-05-2025,Madurai,33.3,C,67,1.1,42.6,9.1,Clear,N
2025-05-19,Madurai,92.4,F,88,46.9,44.6,8.7,Heavy Rain,Y
20-05-2025,Madurai,30.3,,68,32.2,2.6,4.3,rain,no
2025-05-21,Madurai,79.2,,  ,1.1,34.2,11.3,Cloudy,N
2025-05-22,Madurai,26.4,C,88,0.9,42.3,6.0,CLEAR,N
23-05-2025,Madurai,27.8,,97,69.7,10.2,7.9,rain,N
24-05-2025,Madurai,30.0,,95,0.2,17.1,9.8,Cloudy,N
25-05-2025,Madurai,32.3,C,80,1.5,39.5,4.4,Clear,N
2025-05-26,Madurai,,,65,1.1,25.6,5.2,clear,N
27-05-2025,Madurai,29.3,,77,65.8,15.9,11.5,Rain,N
28-05-2025,Madurai,31.6,,50,1.8,15.2,9.9,Cloudy,N
2025-05-29,Madurai,31.3,C,39,35.3,42.4,6.0,Rain,N
2025-05-30,Madurai,83.0,F,61,1.4,7.2,9.9,Clear,N
2025-06-01,Madurai,24.2,C,29,2.0,32.3,10.1,Cloudy,N
02-06-2025,Madurai,26.3,C,72,1.0,2.1,4.1,Clear,N
03-06-2025,Madurai,25.7,C,80,1.7,11.7,10.5,Clear,N
04-06-2025,Madurai,28.1,,67,19.8,37.1,11.9,Thunderstorm,
05-06-2025,Madurai,82.5,,77,77.4,12.4,10.4,Heavy Rain,no
06-06-2025,Madurai,25.7,C,N/A,0.7,19.7,7.0,clear,N
2025-06-07,Madurai,25.7,C,63,0.3,42.3,8.7,clear,N
08-06-2025,Madurai,25.4,C,65,0.2,28.5,4.4,Sunny,N
2025-06-09,Madurai,24.0,C,58,1.9,23.8,4.5,Sunny,N
10-06-2025,Madurai,27.3,,90,66.0,24.1,8.3,Rain,no
11-06-2025,Madurai,26.7,C,37,1.4,36.6,6.4,Clear,N
12-06-2025,Madurai,28.8,C,47,0.6,38.2,7.8,CLEAR,N
2025-06-13,Madurai,26.8,C,46,81.1,42.8,6.1,rain,
14-06-2025,Madurai,76.4,F,60,1.9,37.2,10.1,Clear,N
2025-06-15,Madurai,28.3,C,67,0.1,9.9,5.6,clear,N
2025-06-16,Madurai,21.1,C,33,0.2,43.3,6.7,Clear,N
2025-06-17,Madurai,25.5,,55,2.0,2.1,6.8,Clear,N
18-06-2025,Madurai,27.1,C,62,2.0,44.3,10.4,Sunny,N
2025-06-19,Madurai,26.9,C,84,0.2,43.5,6.4,Cloudy,N
20-06-2025,Madurai,24.3,,92,1.3,21.4,8.3,Clear,N
21-06-2025,Madurai,35.4,C,32,89.1,4.0,5.2,Rain,N
2025-06-22,Madurai,24.4,C,38,44.0,5.5,9.9,Heavy Rain,N
23-06-2025,Madurai,26.2,,76,0.4,23.5,6.2,CLEAR,N
24-06-2025,Madurai,23.0,C,64,0.4,2.1,11.0,Clear,N
2025-06-25,Madurai,22.9,C,51,1.3,7.8,10.5,Clear,N
2025-06-26,Madurai,27.5,,87,0.9,31.0,5.9,Clear,N
27-06-2025,Madurai,21.1,,57,0.2,30.1,6.2,CLEAR,N
28-06-2025,Madurai,81.0,F,52,1.3,44.3,5.7,Cloudy,N
29-06-2025,Madurai,22.3,C,38,0.0,13.6,5.3,Clear,N
2025-06-30,Madurai,23.2,C,N/A,0.0,36.7,4.1,Clear,N
2025-07-01,Madurai,23.8,C,36,37.7,6.4,4.5,Rain,N
01-01-2024,Bengaluru,25.1,,81,1.1,unknown,4.6,Cloudy,N
2024-01-02,Bengaluru,21.7,C,49,13.5,17.9,10.2,Heavy Rain,yes
03-01-2024,Bengaluru,72.8,,95,43.3,35.9,7.0,Rain,yes
2024-01-04,Bengaluru,24.5,C,84,0.1,17.8,6.2,Clear,N
2024-01-05,Bengaluru,19.3,C,58,1.6,N/A,9.1,Clear,N
06-01-2024,Bengaluru,24.4,C,70,28.1,6.8,7.3,Heavy Rain,N
07-01-2024,Bengaluru,25.3,,70,1.8,7.2,7.2,Clear,N
2024-01-08,Bengaluru,76.2,,44,0.9,6.2,1.9,Fog,N
2024-01-09,Bengaluru,87.8,F,98,74.7,44.8,6.8,Heavy Rain,N
10-01-2024,Bengaluru,23.4,C,42,1.0,36.2,11.9,Clear,N
11-01-2024,Bengaluru,22.5,C,86,0.1,4.8,5.4,Cloudy,N
12-01-2024,Bengaluru,26.2,C,58,1.7,32.1,6.9,Clear,N
2024-01-13,Bengaluru,22.6,C,61,54.4,30.4,5.4,Rain,N
2024-01-14,Bengaluru,26.5,C,92,31.4,41.2,11.5,rain,yes
2024-01-15,Bengaluru,26.0,C,91,1.2,44.0,10.7,Cloudy,N
16-01-2024,Bengaluru,24.0,C,32,0.6,42.9,6.0,Cloudy,N
2024-01-17,Bengaluru,26.1,C,36,57.7,26.0,10.0,Heavy Rain,N
