order_id,customer_id,product_id,quantity,order_date,origin_hub,origin_city,destination_city,destination_state,destination_pincode,destination_lat,destination_lon,distance_km,package_weight,package_dimensions_cm,is_fragile,is_hazmat,cold_chain_required,delivery_priority,payment_mode,order_value_inr,weather_condition_at_dest,assigned_vehicle_id,promised_eta_hours,actual_delivery_hours,delivery_cost_inr,transport_mode,order_status
ORD-004127,CUST-02191,PRD-00552,1,26-05-2025,HUB-HYD,Hyderabad,LUCKNOW,UP,226001,26.807705,80.942545,1077.77,3.84,63*18*35,False,1,True,Same-Day,UPI,4348.98,Sunny,VEH-0710,8.9,7.26,10763.15,Air Cargo,In Transit
ORD-010979,NA,PRD-00652,2,2024-08-27 10:17:00,HUB-PUN,Pune,Mumbai,MH,400001,19.09991,72.883851,120.99,5128.12,43x58x5,False,1,False,Standard,prepaid,58384.72,Cloudy,VEH-0665,6.3,4.91,9671.93,Truck,Delivered
ORD-014927,CUST-01563,PRD-00600,1,06/02/2025 15:00,HUB-KOC,Kochi,Kochi,KL,682001,9.956368,76.306613,5.14,-4.8,62x26x5,1,1,False,SameDay,UPI,182373.86,Cloudy,VEH-0246,0.4,0.3,298.8,Bike,Delivered
ORD-009006,CUST-00076,PRD-00143,3,Feb 23 2025 01:58 PM,HUB-BHU,Bhubaneswar,Gurugram,HR,122001,28.434554,77.020579,1269.55,56.01,,0,0,False,eco,UPI,148093.95,Rain,VEH-0660,46.6,33.65,3525.68,TRUCK,In Transit
ORD-012899,CUST-01158,PRD-00738,4,Mar 26 2024 09:44 PM,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.729941,76.815788,3.5,8492.8 kg,37 x 36 x 42,No,1,False,EXPRESS,cod,188700.6,Cloudy,,3.4,2.58,15413.76,Truck,delivered
ORD-005130,CUST-02835,PRD-00387,3,2025-06-15 21:17:00,HUB-LUC,Lucknow,Pune,MH,411001,18.514442,73.843169,1178.11 km,67.29,,No,0,False,standard,Prepaid,443441.49,Sunny,VEH-0678,32.2,28.26,3267.95,Truck,Returned
ORD-000129,CUST-04862,PRD-00137,3,2024/05/29 18:31,HUB-DEL,Delhi,Delhi,DL,110001,28.612788,77.240297,3.06,96.12,32*37*46,False,0,False,SameDay,prepaid,515956.38,Fog,VEH-0460,3.4,2.17,490.68,VAN,Cancelled
ORD-005586,CUST-00506,PRD-00189,4,2024/11/09 19:12,HUB-VIS,Visakhapatnam,Hyderabad,TS,500001,17.39582,78.442991,507.34,65.8,68 x 40 x 19,1,0,False,standard,COD,"₹348,366.00",clear,VEH-0598,21.0,15.1,1513.89,truck,Pending
ORD-003027,CUST-03850,PRD-00365,1,2025-02-28T10:31:00Z,HUB-CHE,Chennai,Bhubaneswar,OD,751001,20.273604,85.803782,993.03,15.86,,1,0,False,STANDARD,UPI,103683.9,Rain,VEH-0674,43.1,29.05,2680.4,Truck,In Transit
ORD-006881,CUST-04992,PRD-00790,1,02/02/2025 20:31,HUB-COI,Coimbatore,Bhubaneswar,OD,751001,20.255932,85.807882,1396.92,3.21,81x32x20,False,0,False,Standard,Card,157802.06,Sunny,VEH-0628,42.0,34.35,3774.74,truck,Delivered
ORD-007133,CUST-02365,PRD-00135,2,25/11/2024 12:05,HUB-GUR,Gurugram,Bengaluru,KA,560001,12.967056,77.547796,"1,723.53",8.56,16 x 39 x 47,True,0,False,EXPRESS,UPI,40074.22,Clear,VEH-0702,12.2,9.7,16673.06,Air_Cargo,Delivered
ORD-011481,CUST-02258,PRD-00159,4,2024-04-13 21:17:00,HUB-GUW,Guwahati,Coimbatore,TN,641001,11.023535,76.953645,2287.83,56.08,,1,0,False,std,COD,292326.96,Heavy Rain,VEH-0620,92.8,62.1,6158.15,TRUCK,Delivered
ORD-001479,CUST-03102,PRD-00626,3,1732299780,HUB-BEN,Bengaluru,Kochi,KL,682001,9.923079,76.273807,368.27,5.46,32 x 42 x 29,0,1,True,standard,cod,"₹126,394.29",Heavy Rain,VEH-0629,14.0,12.82,1052.1,Truck,Delivered
ORD-006609,CUST-00559,PRD-00509,2,2024-10-09 09:44:00,HUB-MAD,Madurai,Kolkata,WB,700001,22.616164,88.320912,"1,780.65",2.6,79*15*20,No,0,False,EXPRESS,COD,"₹372,458.80",Rain,VEH-0565,58.0,null,3265.35,Van,Delivered
ORD-002819,CUST-02403,PRD-00409,3,2024-12-10 15:23:00,HUB-COI,Coimbatore,Mysuru,KA,570001,12.32023,76.599431,150.04,23.34,20x14x10,0,0,False,economy,Prepaid,449161.8,Heavy Rain,VEH-0444,10.4,7.21,,van,DELIVERED
ORD-009104,CUST-02372,PRD-00643,1,13-06-2024,HUB-MAD,Madurai,Madurai,TN,625001,9.894443,78.056531,7.73,4147.12,28 x 46 x 35,1,1,False,Express,UPI,47407.55,Clear,,4.5,3.16,7587.65,truck,Delivered
ORD-004536,CUST-00660,PRD-00730,3,2024-05-10T13:58:00Z,HUB-COI,Coimbatore,Coimbatore,TN,641001,11.100985,76.83932,15.79,2762.13,49 x 47 x 17,Yes,1,False,express,Card,66424.02,Cloudy,VEH-0698,4.4,3.39,5165.41,Truck,In Transit
ORD-010644,CUST-02633,PRD-00426,3,2024-08-07 14:17:00,HUB-GUR,Gurugram,Gurugram,HR,122001,28.363542,77.00815,10.82,3.03,10*36*42,1,0,False,STANDARD,Card,"₹51,611.76",Heavy Rain,VEH-0237,2.6,2.01,85.47,Bike,Delivered
ORD-013834,CUST-00738,PRD-00456,3,2025-03-07 11:31:00,HUB-COI,Coimbatore,Gurugram,HR,122001,28.447007,77.070138,1938.19,5.94KG,60 x 44 x 45,Yes,0,False,standard,prepaid,"₹274,069.23",Clear,VEH-0628,63.0,54.09,5158.52,TRUCK,In Transit
ORD-009918,CUST-02458,PRD-00529,3,2024-08-29 20:05:00,HUB-GUW,Guwahati,Guwahati,AS,781001,26.162188,91.696233,4.45,1.38,54*59*30,0,0,False,EXPRESS,Card,208498.08,Sunny,VEH-0122,0.7,0.52,12.76,Drone,DELIVERED
ORD-013064,CUST-00790,PRD-00082,2,Jan 01 2024 07:23 AM,HUB-GUR,Gurugram,Kolkata,WB,700001,22.55317,88.41197,1316.86,2.08,87 x 50 x 29,True,0,False,exp,COD,204452.18,Clear,VEH-0704,11.8,8.22,12775.74,Air_Cargo,Pending
ORD-013092,CUST-00666,PRD-00048,3,2024-02-15T19:23:00Z,HUB-MUM,Mumbai,Nagpur,MH,440001,21.183517,79.080579,688.61 km,4.89,18*33*9,1,0,False,EXPRESS,prepaid,396424.32,Cloudy,VEH-0676,29.1,20.06,1893.46,TRUCK,Delivered
ORD-011131,CUST-03477,PRD-00487,2,2025-02-26 20:00:00,HUB-GUR,Gurugram,Chandigarh,CH,160017,30.721246,76.787816,null,1.46,78x16x38,False,0,False,SameDay,UPI,"₹64,279.22",Thunderstorm,VEH-0664,14.4,12.71,1018.56,Truck,In Transit
ORD-008327,CUST-01494,PRD-00373,3,16/09/2024 21:44,HUB-GUR,Gurugram,Gurugram,HR,122001,77.016747,28.351723,12.02,23.01,31*53*17,False,0,False,standard,Card,451415.46,Thunderstorm,VEH-0301,5.9,3.9,46.61,BIKE,Pending
ORD-003550,CUST-00184,PRD-00825,1,2024-11-28 13:05:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,75.893896,26.956116,11.63,1.89,64*31*17,True,0,False,exp,prepaid,"₹184,667.35",Cloudy,VEH-0044,1.7,1.45,32.47,Drone,In Transit
ORD-013731,CUST-00233,PRD-00485,1,2024-09-20 15:31:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,11.093921,76.88033,11.89,1.0 kg,60 x 25 x 11,Yes,0,False,Standard,UPI,"₹88,335.11",Rain,VEH-0373,2.6,2.38,65.41,BIKE,Delivered
ORD-002375,CUST-04405,PRD-00745,1,2024-02-11T18:17:00Z,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.705109,76.738295,5.03,1.57,,False,0,False,Standard,Prepaid,177537.36,Clear,VEH-0112,0.8,0.55,109.23,Drone,Delivered
ORD-010272,CUST-04619,PRD-00667,3,2024-06-29 11:00:00,HUB-PUN,Pune,Lucknow,UP,226001,26.846324,80.906719,1174.2,11393220 g,43x12x47,No,1,False,ECONOMY,prepaid,44299.35,Rain,VEH-0672,34.2,31.11,23638.51,TRUCK,DELIVERED
ORD-009196,CUST-01217,PRD-00057,4,2024-03-13 10:31:00,HUB-NAG,Nagpur,Guwahati,AS,781001,26.177172,91.702198,1400.25,6.04,79 x 52 x 8,True,0,False,standard,cod,746240.96,Clear,VEH-0645,39.1,35.99,3878.0942,Truck,delivered
ORD-013887,CUST-04553,PRD-00636,2,02/04/2024 10:23,HUB-MAD,Madurai,Kolkata,WB,700001,22.570518,88.340778,1778.02,3.62,,False,1,True,ECONOMY,cod,249609.46,Clear,VEH-0719,13.7,9.02,17123.89,AIR CARGO,Returned
ORD-006161,CUST-01798,PRD-00667,1,2024-08-27 08:31:00,HUB-NAG,Nagpur,NAGPUR,MH,440001,21.072218,79.057513,8.78,3797.74,35 x 57 x 29,False,1,False,STANDARD,Prepaid,"₹14,766.45",Rain,VEH-0656,5.8,5.02,7000.88,truck,Delivered
ORD-003583,CUST-04525,PRD-00173,1,2024-03-30 20:00:00,HUB-CHE,Chennai,Chennai,TN,600001,13.044414,80.172052,11.5,20.31,80x23x18,True,0,False,std,Card,"₹87,732.04",Clear,VEH-0265,1.8,1.48,92.5,Bike,Pending
 ORD-007891 ,CUST-03254,PRD-00766,1,1729749600,HUB-CHE,Chennai,CHENNAI,TN,600001,13.141202,80.332708,9.35,2.87,89x46x23,Yes,0,False,EXPRESS,prepaid,124697.31,Sunny,VEH-0093,0.8,0.69,56.77,Drone,Pending
ORD-009195,CUST-04164,PRD-00443,2,2025-03-30 11:31:00,HUB-MYS,Mysuru,Chennai,TN,600001,13.124596,80.288988,406.45,3.54,58*58*42,True,0,False,EXPRESS,Card,182222.26,Cloudy,VEH-0642,16.3,11.89,1185.04,Truck,Delivered
ORD-012430,CUST-00149,PRD-99221,3,2024-12-17 20:05:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.579493,83.118266,15.97,3.6,43x19x45,Yes,0,False,EXPRESS,Prepaid,496425.96,clear,VEH-0141,1.9,1.34,51.72,Bike,Cancelled
ORD-014889,CUST-03362,PRD-00546,2,28/08/2024 12:12,HUB-COI,Coimbatore,Kochi,KL,682001,9.934066,76.236256,143.82,2.02,86x47x10,No,1,True,exp,Card,323650.64,Thunderstorm,VEH-0504,7.1,6.14,347.52,Van,In Transit
ORD-010060,CUST-02968,PRD-00557,1,N/A,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.763885,83.274165,10.4,0.75,,Yes,1,True,Standard,Card,158323.11,Fog,VEH-0203,3.4,2.34,31.81,bike,Delivered
ORD-004926,CUST-02005,PRD-00317,2,2024-05-13 18:17:00,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.833665,76.853646,13.22,15.42,10x40x23,True,0,False,express,prepaid,"₹116,587.02",Rain,VEH-0358,2.6,1.95,53.68,BIKE,In Transit
ORD-006993,CUST-03413,PRD-00752,2,2024-09-26 13:00:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.638142,88.471443,13.23,3.34KG,38 x 25 x 24,True,0,False,exp,Card,127756.64,Cloudy,VEH-0357,0.6,0.46,38.92,Bike,Delivered
ORD-014643,CUST-01439,PRD-00339,2,1729276260,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.024078,72.548522,2.35,12.72,48*25*36,False,0,False,Standard,Prepaid,114482.36,clear,VEH-0141,1.0,0.8,5.84,Bike,Delivered
ORD-000808,CUST-03837,PRD-00280,3,2025-05-30 14:17:00,HUB-CHA,Chandigarh,Guwahati,AS,781001,26.167198,91.740696,1546.74 km,352.74,35*41*36,1,0,False,Standard,cod,418822.74,Clear,VEH-0618,39.4,37.25,4757.75,TRUCK,Delivered
ORD-011223,CUST-02975,PRD-00653,4,2025-04-05 11:23:00,HUB-PUN,Pune,Pune,MH,411001,18.44225,73.903116,9.97,10896.52,,True,1,False,ECONOMY,cod,703286.04,Rain,VEH-0584,5.6,4.23,19747.77,TRUCK,Delivered
ORD-006433,CUST-03872,PRD-00552,2,18/06/2025 09:58,HUB-VIS,Visakhapatnam,Delhi,DL,110001,28.6418,77.168612,1365.48,7.68,36*44*38,No,1,True,Standard,Card,8697.96,Heavy Rain,VEH-0721,13.7,9.46,13260.04,Air Cargo,Delivered
ORD-000905,CUST-03066,PRD-00342,4,12/05/2024 20:00,HUB-GUR,Gurugram,Chennai,TN,600001,13.043947,80.232985,1745.98,38.72,45 x 58 x 38,1,0,False,economy,COD,503710.72,clear,VEH-0616,68.8,51.23,4711.29,Truck,In Transit
ORD-003764,CUST-00803,PRD-00791,3,03/05/2024 20:05,HUB-BHU,Bhubaneswar,Delhi,DL,110001,null,77.196956,"1,268.37",3.0,44*32*21,False,0,False,eco,UPI,78837.09,Clear,VEH-0657,37.3,29.15,3390.23,TRUCK,delivered
ORD-005097,CUST-01298,PRD-00403,3,2025-03-11 20:17:00,HUB-COI,Coimbatore,Bengaluru,KA,560001,12.988349,77.551438,228.6,4.26,89*50*10,True,0,False,SAME-DAY,COD,216117.18,Rain,VEH-0640,15.6,11.35,1008.15,Truck,Delivered
ORD-007961,CUST-00530,PRD-00246,1,2024-08-27 15:23:00,HUB-DEL,Delhi,Delhi,DL,110001,77.266186,28.538025,10.12,13.13,49*11*37,True,0,False,Economy,Prepaid,33276.07,  ,VEH-0542,1.7,1.18,88.33,van,Delivered
ORD-009817,CUST-02839,PRD-00005,1,2024-01-25 09:00:00,HUB-BEN,Bengaluru,Hyderabad,TS,500001,17.381392,78.45027,498.87,1.31,,True,0,False,exp,COD,11591.58,Sunny,VEH-0709,8.9,7.52,5020.81,unknown,Returned
ORD-000177,CUST-01296,PRD-00665,4,2024-05-09 14:31:00,HUB-CHE,Chennai,Kochi,KL,682001,9.889582,76.245587,564.26,12038.16,88*17*26,False,1,False,exp,UPI,"₹587,395.68",Thunderstorm,VEH-0592,26.0,19.08,23219.78,TRUCK,Delivered
ORD-008276,CUST-00038,PRD-00491,1,18-11-2024,HUB-COI,Coimbatore,Hyderabad,TS,500001,17.3793,78.534154,727.62 km,1.47,86x22x6,0,0,False,standard,Prepaid,146687.80,rain,VEH-0643,27.0,24.96,2004.69,Truck,Delivered
ORD-006105,CUST-03292,PRD-00227,2,13/05/2024 16:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.541146,88.380495,3.89,205.4,,0,0,False,SAME-DAY,COD,133598.08,CLEAR,VEH-0564,1.8,1.29,696.9,Van,Delivered
ORD-006894,CUST-00160,PRD-00419,2,04/03/2025 17:17,HUB-BHU,Bhubaneswar,Kolkata,WB,700001,22.547865,88.40669,99999.0,2.98,,Yes,0,False,standard,Card,"₹208,667.98",Sunny,,19.8,12.81,1060.94,truck,Delivered
ORD-008502,CUST-01480,PRD-00276,2,23/05/2024 12:12,HUB-KOC,Kochi,Mysuru,KA,570001,12.332288,76.628662,269.88,106.88,90x33x24,False,0,False,economy,prepaid,116207.88,Heavy Rain,VEH-0663,12.6,10.61,1003.98,Truck,Delivered
ORD-010604,CUST-03147,PRD-00294,3,null,HUB-BHU,Bhubaneswar,BHUBANESWAR,OD,751001,20.300732,85.835675,1.27,219.33,10 x 59 x 16,1,0,False,Standard,UPI,274125.78,CLEAR,VEH-0491,0.8,0.62,451.65,VAN,Delivered
ORD-011432,CUST-04380,PRD-00177,1,05/12/2024 06:05,HUB-CHA,Chandigarh,Mysuru,KA,570001,12.344418,76.624247,2044.81,16.67,21x58x14,False,0,False,std,COD,132309.09,Sunny,VEH-0689,80.1,53.64,5457.99,Truck,Delivered
ORD-011149,CUST-02163,PRD-00214,2,1706612280,HUB-KOC,Kochi,Kochi,KL,682001,9.819003,76.298671,12.94 km,132.42,,1,0,False,std,COD,197250.98,Sunny,VEH-0565,1.9,1.45,339.48,Van,In Transit
ORD-012253,CUST-01801,PRD-00035,2,08-05-2025,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.674265,76.695706,10.35 km,-3.66,83x49x40,1,0,False,standard,cod,109588.74,Sunny,VEH-0189,1.3,0.89,76.59,BIKE,In Transit
ORD-006106,CUST-02820,PRD-00048,2,Mar 20 2025 06:31 AM,HUB-PUN,Pune,Pune,MH,411001,18.514641,73.756613,10.57,3.26,78x25x46,True,0,False,Economy,cod,264282.88,Clear,VEH-0307,1.5,1.1,38.81,BIKE,Delivered
ORD-012156,CUST-00200,PRD-00181,4,Aug 03 2024 11:23 AM,HUB-MAD,Madurai,Madurai,TN,625001,10.004795,78.090934,9.4,24.04,55*34*24,False,0,False,standard,Prepaid,213180.56,rain,VEH-0348,2.7,2.32,30.45,Bike,Delivered
ORD-011928,CUST-04227,PRD-91958,4,Jan 27 2024 05:00 PM,HUB-GUR,Gurugram,Jaipur,RJ,302001,26.938532,75.794859,208.1,4493.84 kg,62x37x31,No,1,False,SAME-DAY,Card,290625.12,Cloudy,VEH-0676,12.8,  ,9006.62,Truck,Cancelled
ORD-001706,CUST-00893,PRD-00686,2,2024-01-10 08:44:00,HUB-VIS,Visakhapatnam,Gurugram,HR,122001,28.434552,76.993181,1353.52,6007600 g,69x31x37,False,1,False,Express,COD,15536.56,  ,VEH-0591,37.5,34.21,14501.4,Truck,Pending
ORD-005944,CUST-04394,PRD-00256,4,2024-02-29 10:44:00,HUB-MUM,Mumbai,Coimbatore,TN,641001,10.976474,76.929612,1000.05,425.84,31 x 27 x 32,False,0,False,exp,COD,651804.48,Cloudy,VEH-0712,11.1,8.23,10517.44,Air Cargo,Delivered
ORD-002595,CUST-02464,PRD-00205,3,2024-06-26 15:31:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,13.000238,77.652949,7.08,333210 g,53*24*44,Yes,0,False,STANDARD,Card,424577.67,Clear,VEH-0057,0.7,0.62,629.66,Drone,Delivered
ORD-006050,CUST-04242,PRD-00657,1,Feb 18 2025 03:31 PM,HUB-PUN,Pune,Madurai,TN,625001,9.946673,78.071776,1055.85,2593.22 kg,27*43*9,False,1,False,Express,Card,"₹116,033.76",Clear,VEH-0588,41.7,32.58,7540.33,Truck,In Transit
ORD-008963,CUST-01613,PRD-00004,4,2025-04-23 19:23:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.198202,76.528392,16.23,8.84,16 x 57 x 23,True,0,False,EXPRESS,Card,755385.2,Clear,VEH-0238,0.8,0.54,39.88,Bike,Delivered
ORD-009820,CUST-01905,PRD-00614,4,2025-05-14T06:44:00Z,HUB-MAD,Madurai,Gurugram,HR,122001,28.477178,77.020631,2066.07,5.2,50*40*31,No,1,False,STANDARD,UPI,245830.08,clear,VEH-0061,42.9,37.07,2954.15,Drone,Delivered
ORD-007982,CUST-01080,PRD-00835,4,05-03-2024,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.64274,76.662529,15.04,12.0,,True,0,False,std,Card,183321.60,rain,VEH-0285,3.5,2.99,6.8,Bike,Delivered
ORD-000583,CUST-00894,PRD-00395,3,Jun 19 2024 09:44 AM,HUB-HYD,Hyderabad,Guwahati,AS,781001,26.194113,91.714748,"1,678.78",21.69,,0,0,False,std,UPI,"₹451,774.68",Cloudy,VEH-0636,56.3,43.57,4510.15,truck,Pending
ORD-012040,CUST-00597,PRD-00294,2,2024-11-06 20:17:00,HUB-KOC,Kochi,Kochi,KL,682001,9.982418,76.378502,13.44,-146.22,24x11x30,1,0,False,Standard,prepaid,182750.52,Cloudy,VEH-0530,1.2,0.95,328.13,Van,In Transit
ORD-013109,CUST-03423,PRD-00751,3,2024-02-15 07:17:00,HUB-BHU,Bhubaneswar,Coimbatore,TN,641001,11.035814,76.957792,"1,399.61",1.95,,0,0,False,STANDARD,Card,128718.96,Rain,VEH-0641,47.0,41.06,,Truck,Returned
ord-010318,CUST-00831,PRD-00554,2,Apr 03 2025 12:00 PM,HUB-HYD,Hyderabad,Ahmedabad,GJ,380001,23.067086,72.54618,884.81 km,0.66,,False,1,True,STANDARD,cod,99046.88,clear,VEH-0585,35.6,24.35,2480.49,Truck,Delivered
ORD-003418,CUST-00834,PRD-00207,1,02/02/2025 17:31,HUB-MYS,Mysuru,Mysuru,KA,570001,12.213657,76.680916,10.19 km,84.29,88x17x43,False,0,False,standard,cod,56969.27,-,VEH-0554,2.7,1.98,247.34,Van,Delivered
ORD-003740,CUST-03389,PRD-00502,4,Feb 23 2025 03:17 PM,HUB-VIS,Visakhapatnam,Kochi,KL,682001,9.896866,76.238527,1147.77,3.16,81x23x43,False,0,False,STANDARD,COD,"₹692,300.72",,VEH-0619,37.0,32.66,3140.05,Truck,Cancelled
ORD-011525,CUST-00900,PRD-00108,1,1716281880,HUB-CHA,Chandigarh,Chandigarh,CH,160017,-,76.674668,10.76,2.15,,No,0,False,SameDay,cod,"₹144,051.49",Clear,,1.1,0.8,336.58,Drone,In Transit
ORD-001290,CUST-04853,PRD-00301,1,17-06-2025,HUB-LUC,Lucknow,Lucknow,UP,226001,26.766411,80.959876,9.03,53.79,46x24x27,False,0,False,standard,cod,84298.24,Cloudy,VEH-0478,2.0,1.52,177.92,Van,Delivered
ORD-007095,CUST-03326,PRD-00122,1,07-02-2024,HUB-MYS,Mysuru,Hyderabad,TS,500001,17.429819,78.489517,604.49,9.28,88 x 23 x 40,False,0,False,standard,Prepaid,134106.61,Cloudy,VEH-0581,21.1,  ,1736.06,Truck,delivered
ORD-010704,CUST-00075,PRD-00353,2,2024-10-11T18:31:00Z,HUB-DEL,Delhi,Delhi,DL,110001,28.686627,77.229714,8.34,2.98,40*34*14,No,0,False,exp,Prepaid,"₹308,129.88",CLEAR,VEH-0098,1.3,0.87,-11.57,DRONE,Delivered
ORD-014661,CUST-04384,PRD-00710,3,2024-07-06 13:23:00,HUB-HYD,Hyderabad,Kochi,KL,682001,9.931924,76.271339,862.57,8952030 g,72x47x22,False,1,False,economy,Card,"₹51,928.62",Rain,VEH-0589,41.4,29.53,18499.52,Truck,In Transit
ORD-008990,CUST-01957,PRD-00680,4,2024/08/27 11:12,HUB-KOC,Kochi,Kolkata,WB,700001,22.606994,88.404858,1912.09,15531280 g,43x28x42,0,1,False,STANDARD,Prepaid,"₹450,010.12",Clear,VEH-0736,93.9,86.19,30166.31,SHIP,Delivered
ORD-003564,CUST-04159,PRD-00668,4,29-08-2024,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.893271,75.890409,10.44,-3010.96,80 x 18 x 47,No,1,False,standard,COD,106064.76,Cloudy,VEH-0582,4.7,3.75,5566.94,truck,delivered
 ORD-007702 ,CUST-02468,PRD-00102,3,2024-05-21 20:23:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,11.015133,76.969014,1.45,2880 g,88*53*23,Yes,0,False,Standard,Prepaid,"₹80,415.99",Clear,VEH-0070,0.4,0.34,NA,drone,DELIVERED
ORD-006454,CUST-02624,PRD-00556,1,2024-09-25 20:12:00,HUB-KOL,Kolkata,Mysuru,KA,570001,12.256059,76.631312,1691.03 km,4.54 kg,,1,1,False,eco,Prepaid,140569.35,Cloudy,VEH-0681,63.1,44.17,4538.94,Truck,delivered
ORD-006171,CUST-01156,PRD-00805,3,2024-01-30 12:44:00,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.718873,76.874331,9.21,4.02,80x41x39,False,0,False,SameDay,UPI,"₹375,399.06",Cloudy,VEH-0001,0.8,0.75,255.76,Drone,Delivered
ORD-007019,CUST-01684,PRD-00102,2,2024-08-12 08:00:00,HUB-MAD,Madurai,Jaipur,RJ,302001,26.889674,75.823689,"1,901.70",-1.92,,Yes,0,False,std,Card,"₹53,610.66",Heavy Rain,VEH-0674,52.2,47.85,5081.66,Truck,Delivered
ORD-008240,CUST-04201,PRD-00194,2,26-08-2024,HUB-GUW,Guwahati,Guwahati,AS,781001,26.253701,91.616707,17.02,-15.28,23x33x7,False,0,False,Express,cod,263709.66,Clear,VEH-0599,4.7,3.59,193.6,Truck,In Transit
ORD-003811,CUST-04307,PRD-00338,3,2024-10-09 11:31:00,HUB-LUC,Lucknow,Lucknow,UP,226001,26.866451,80.864133,8.43 km,43.41 kg,32x49x48,False,0,False,SameDay,Prepaid,303215.34,Cloudy,VEH-0431,2.2,1.67,383.68,Van,Delivered
ORD-009567,CUST-01108,PRD-00213,3,16/05/2024 06:58,HUB-COI,Coimbatore,Coimbatore,TN,641001,10.928406,76.937514,10.03 km,333.12,,No,0,False,standard,COD,100930.80,Clear,VEH-0541,2.0,1.42,636.72,van,In Transit
ORD-006197,CUST-03873,PRD-00382,4,2025-04-23 09:00:00,HUB-CHE,Chennai,Chennai,TN,600001,13.06866,80.194689,8.38,72.76,,0,0,False,express,UPI,375942.40,Cloudy,VEH-0507,2.0,1.39,174.66,Van,Delivered
ORD-003551,CUST-01954,PRD-00008,3,Nov 11 2024 04:00 PM,HUB-HYD,Hyderabad,Ahmedabad,GJ,380001,22.981812,72.547486,878.1,1.74,,True,0,False,STANDARD,prepaid,"₹236,936.16",Cloudy,VEH-0677,34.2,24.93,2408.59,Truck,Delivered
ORD-010518,CUST-03684,PRD-00287,2,2025-05-02 20:00:00,HUB-LUC,Lucknow,Ahmedabad,GJ,380001,23.00666,72.56009,946.97 km,141.32KG,32*16*34,1,0,False,Standard,UPI,140432.6,Cloudy,VEH-0634,31.9,26.69,2832.36,Truck,Pending
ORD-012781,CUST-03787,PRD-00308,1,2025-05-21 09:00:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.396946,78.381151,11.28,110.32,61 x 47 x 21,False,0,False,express,UPI,"₹166,575.10",Cloudy,VEH-0418,1.9,1.22,253.99,van,Cancelled
ORD-009961,CUST-03360,PRD-00433,2,2024-04-25T20:31:00Z,HUB-KOC,Kochi,Kochi,KL,682001,9.871675,76.377857,13.8,1.14,,False,0,False,STANDARD,COD,"₹99,112.84",clear,VEH-0136,0.7,0.55,16.37,Drone,Delivered
ORD-010018,CUST-00196,PRD-00108,4,2024/06/12 19:58,HUB-CHA,Chandigarh,Guwahati,AS,781001,26.162045,91.770878,1549.74,8.6,64x46x40,0,0,False,Standard,UPI,"₹576,205.96",Cloudy,VEH-0618,52.2,38.81,4159.14,Truck,Delivered
ORD-007113,CUST-03309,PRD-00061,1,2024-06-22 18:00:00,HUB-GUR,Gurugram,Mysuru,KA,570001,12.272492,76.680582,1800.27,2.96,,1,0,False,std,prepaid,"₹160,278.54",null,VEH-0581,77.9,51.2,4777.62,Truck,Delivered
ORD-008114,CUST-02998,PRD-00711,2,2024-01-06 07:12:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.329821,-,6.34,1394180 g,62*18*48,No,1,False,SAME-DAY,cod,"₹143,966.78",rain,VEH-0618,4.3,3.98,2908.41,Truck,Delivered
ORD-002304,CUST-03075,PRD-00690,3,2024-12-24 16:00:00,HUB-CHA,Chandigarh,Visakhapatnam,AP,530001,17.726735,83.256258,1587.43,11603.07,,Yes,1,False,standard,Card,450139.92,Clear,VEH-0735,83.8,75.57,22886.89,Ship,In Transit
ORD-000962,CUST-04340,PRD-00478,2,2024-08-11 20:00:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.578288,83.123833,15.69,1.24 kg,,False,0,False,std,Prepaid,224353.76,Rain,VEH-0734,30.5,29.0,1057.47,Ship,Delivered
ord-004346,CUST-00491,PRD-00347,1,2025-02-22T16:12:00Z,HUB-CHE,Chennai,Guwahati,AS,781001,26.118022,91.736321,unknown,23.89,,True,0,False,Express,Prepaid,"₹84,615.07",CLEAR,VEH-0704,12.9,10.06,18157.27,Air Cargo,delivered
